Speaker,Dialogue
gerard,"Let them keep busy down below. Newman, get with security. See if you can locate Kimble from the monitors. Keep in radio contact."
nichols,"Your best quality, Richard, is that you don't give up -"
nichols,... even when it's clearly in your best interest to...
nichols,I always knew that I'd have to kill you.
nichols,"Now, I must thank you for giving me 200 witnesses tonight who will support me... when I tell them it was self-defense..."
kimble,"You missed your chance, Charlie..."
newman, I've got Kimble on the roof with Nichols. Southeast exit.
biggs, Keep and eye on him. Biggs has roof plans.
biggs,There are four exits to the roof.
gerard,I want them covered.
kimble,You took everything away from me... for money.
gerard,This way.
kimble,"I want to know, Charlie... was it worth it...?"
nichols,"This thing is bigger than even you think, Richard. You can't stop it."
gerard, Get that door open.
gerard, Stay at this door.
kelly,Bring him down.
gerard, This is a United States Marshal. Get that helicopter out of here!
renfro,There is a U.S. Marshal out there. Hold your fire!
gerard,Kimble!
gerard, Where did the elevator stop?
newman, Level five.
gerard,Get out of here.
gerard, We're going in. Give me five minutes. Keep C.P.D. out.
gerard,... There is no way out of here.
gerard,... Nichols borrowed your car the night of the murder and called Sykes from it.
gerard,... That's why there was no forced entry at your house. He'd used your keys.
gerard,Kimble... Come meet me out here.
gerard,"It's time to quit running... if you don't, you know I'll stop you. He listens, there is no answer."
another reporter,... there are unconfirmed reports from police of new evidence which may exonerate Kimble while implicating some of the biggest names in medicine...
stunned doctor,He just walked in... We didn't know what he was going to do. My wife was very frightened... The next thing I knew cops were charging in and...
reporter,"Dr. Kimble, is it true you can prove your innocence!"
gerard, Get them back.
biggs,"Watch your head, Dr. Kimble."
gerard, Give me your hands.
gerard,"Take care of those hands, Doc, you're going to need them again soon."
kimble,I thought you told me 'you didn't care.'
gerard,"Yeah, well, don't spread it around."
