Speaker,Dialogue
pike,"Not yet but there-hasn't been.a day or an hour that I haven't thought about getting him - - he didn't want that woman he just. wanted to kill somebody - - well, he killed her - - not me and I'll see him dead for it."
pike,This is the last go round - - this time we do it right.
chance," 2/27/68  71B.  EXT. DESERT - DAY   237 A TRAIN CHUGS ACROSS THE FLAT STRETCH of desert. The small steam. locomotive pushes a flatbed and pulls a succession of three cars. Another flat, a passenger and a cattle. The train moves toward the only object in sight:  238 A RICKETY TRACKSIDE WATER TOWER AND MAINTENANCE SHOP  239 IN FRONT OF THE ENGINE TWO ARMY ORDINANCE GUARDS RIDE ON THE-FLAT car, wearily checking the track for obstructions. ON THE SECOND,FLAT CAR TWO MORE ARMED GUARDS sit on crates of weapons and..arnmunition, gazing at the passing scenery.  INT. PASSENGER CAR - DAY"
dutch,"They're coming; 269 GORCH ON FRONT OF THE. LOCOMOTIVE WHIRLS AROUND and looks back for an instant as Dutch yells. The two guards jump for their weapons. Lyle turns back,'watches them, then kills both as they pick up their rifles."
angel," Yo V07; Pike hesitates, then turns back to the throttle. 27.6 DUTCH DUCKS AS SHOTS FROM THE GUARD splinter wood nearh=s face.. He is barely able to hang on. and. is slipping down closer to' the rails."
pike,"Get the guns off and get on, out of here; He turns and scrambles down inside the cab. Outside the men quickly finish loading and the wagon pulls up alongside the cab."
dutch,We're ready!
pike,Not yet - I want to return e. favor.. He.yanks the throttle into reverse and jumps off the locomotive onto the wagon.
soldier,Sergeant; They're coming back...
mc hale,(realizing what is
mc hale,Get out ; ...The engine's coming ! And It is at about forty miles an hour. The Sergeant turns and runs.
pike,Get on those rear. wheels'. The Gorch brothers scramble down into knee-deep water and begin to push.
mc hale,Halt... '. Halt dammit; That is-Mexico -- and . we can't go there -- not yet.
change, 2/27/68  81.  EXT. BOUNTY HUNTERS' CAMP 
coffer,"SomeMex kid's probably ridin' him home right now,"
jess,I don't see how I could'a lost both my boots; .They always was hard as hell to gat on but that little ole river just sucked 'em right off;
ross,They was waiting for us.
coffer,"Dollars to doughnuts that same kid that's ridin' T.C.'-s horse is wearing your-boots right now,"
jess,"You see Thornton;.,. I never did see him come up',"
coffer,"If you'reasking me, I think we ought'a go after them bandits and make that swim. worth something."
ross, I'd like to take some good pelts back.. or at least maybe steal something down here.
thornton,Steal as some grub -- I got the horses.
ross,.We thought the dynamite must've got you or them . soldiers.
jess,Or that damned river.
thornton,"""Them soldiers"" are going to get us all if they ever get the chance...Who started firing at them? The men look at one another momentarily."
ross,"Them soldiers started shooting first: Thornton, without answering, steps to the fire,"
thornton,How many rifles? And how much ammunition?
ad lib," Got mine...damn little...twelve rounds.Itm clean,..44ts but no 301 30 t s, . - . I}O round - lost mine."
thornton,We'll use what we got.
coffer,Are we going after-them?
thornton,We are; -- unless youtd like to go back. and face a firing squad.
thornton,Your problem.
jess,Now...?
change," 2/27/68  84,  EXT. ROUGH COUNTRY NEAR "
pike,"Lyle; .Put your horse in the traces! 336 LYLE HANDS A BOTTLE OF WHISKEY TO TECTOR and nudges his horse forward.-As he swings off, it is obviaeas that he is a little drunk,"
tector,"Well, we got all them guns,. Pike."
pike,And we got a hell of a long way to go 'with a considerable number of people just waiting to take 'em away.
sykes,Where's the General supposed to meet us? -
pike,"Agua Verde -- or before -- and when he does, don't look for no open arms."
dutch,What about Thornton and them others?
pike,Last I saw he was ridin' four sticks of dynamite into the river.
sykes,Don't count on him stayin' t.ere. -  You know him --.I know him he'll be along.
pike, Yeah he'll be along.
lyle, It'll be a cold day in hell 'fore -I do that again. - And suddenly they are all laughing.
pike,"Let's move.- And they do, still chuckling-as we.;"
operator,Porel generalisimo: Andale! The boy runs out of the building and into the street.
perez,Mi general -- tenemos que irnos.'
zamorra,"Par favor. Mapache ignores them. Juan,rushing'toward Mapache, almost falls as Herrera jerks him to a halt.."
herrera,(reaching for the
juan,"Mi General... telegrama de San Antonio. The general returns the salute solemnly and opens the paper, reads it."
ernst,"(to his companion,"
map ache,The gringos take the guns...
mohr,Sie haben die Geware gestclen!
ernst,Ach so;...Gut -  Sehr gut.mein General!
mohr, It is important this news be kept from Villa until the guns are in our hands.
zamorra,(beginning to panic as the firing grows
mapache,(shouting towards the mountain in
herrera,And if the gringos object --?
mohr," My General -- if they are success ful in this venture possibly they can be useful in others, Mapache thinks this over, turns to Herrera. Nearby another man is hit and falls."
mapache," Kill them; 3?+8 HERRERA SALUTES AND LEAVES. Mapache gestures:and the others. quickly jump aboard the train. Mapache is the last, looking, back at the hills with hatred as the Villistas charge and we:."
dutch,Still heading east.
pike,Are they bluffing. or did they really miss it?
dutch,I'd say they missed it..
dutch,Only five left -- didn't figure them to come down after us. How much can we be worth?
pike,A lot depends on how hungry they are...
pike,1. need some-help. 353 ANGEL QUICKLY GETS TO HIS FEET and follows Pike. to the wagon. Pike reaches into a box near the seat and removes a piece of fuse.
pike,"Get that case of explosives near the back. Angel climbs on the wagon. Lyle, hearing him,.crawls out from underneath. His brother also awakens and starts moving around. Sykes, hat. over his eyes, looks up but doesn't move.."
lyle,Whatta you want with the dynamite?
pike,Protection. (as they look at
pike,Now I'm goin' to make it real easy for something to happen. 35L PIKE SETS THE BOX ON THE GROUND and pries open the lid. He begins setting the sticks on the ground next to the box. Angel gets down and Pike hands.him a coil. of baling wire.
pike,Wrap these in pairs and put a fuse cap between them. Angel takes the first two and starts to work on them. 355 LYLE WATCHES FOR A MOMENT THEN NUDGES HIS BROTHER and climbs on the wagon and begins looking over the.boxes... One is much bigger than the others and of a different shape. 356 ANGEL AND PIKE ARM THE DYNAMITE STICKS in the shade of the wagon..
angel,"Men from my village will meet us tomorrow. Pike looks up, angered."
pike,You told them about our trail?
angel,I. don't need to tell them...They know where we are.
angel,"This country has many people, but they have learned to live without being seen.  Anyplace where a farmer has a field ...or a man has sheep in the moun-- .tains..or a boy watches a herd of goats."
tector,Pike -- take--a look --
lyle,"-You know how to work one of these things? Pike stands,,then grins a little-and crosses to the wagon."
pike,".Whatever I don't know, I'm going to learn."
jess,I don't know how we lost 'em except maybe in that big valley where the ground was. so hard.
coffer,"There wasn't but one way they could have taken a wagon out of there, this here is it."
thornton,They didn.'t take it out...
thornton,"They know what this is all about -- and. what. do I have -- nothin' but you damned egg sucking chicken stealing gutter rats -- with less than 60 rounds of ammunition be- tween you,"
jess,I don't neither;
thornton,"You'll take it! You don't even have enough sense to keep your damned boots on.  You make any more mistakes and I'm going to ride off and let you die. They are silent looking at the ground -- after a moment, Thornton turns his horse and rides off slowly. They follow."
dutch,Mapache' s?
pike,Just hope. they don't belong to Villa.
pike,Tell that one in front to come. over here ...Alone!
dutch,"Oyel Jefe, ven to solitol"
herrera,"I.coming,..We are friends... all of us...I bring love and affection from el general -- We are comrades -- you and he -- all of us. 365 PIKE, DUTCH AND THE OTHERS watch silently as he rides up to the wagon. 366 HERRERA STOPS AND REMOVES HIS HAT', smiles, looks at. the heavily loaded wagon."
herrera,"Que bueno -- What bravery you. have.to have done this magnifi cent act for the liberty of Mexico. Angel laughs, spits, Herrera.looks at him for a moment, smiles, shrugs, turns to Pike."
herrera,"I am to escort you to the general. 367 NOBODY ANSWERS AND NONE OF THE GUNS pointed at him are lowered, he seems undisturbed."
herrera,Tell me what is you wish?
pike, Tell him to-come closer!
herrera,"I hear -- I am coming,- my friend."
pike,You see this? He tickles. the end of the fuse-with the dead ash on his cigar.
herrera,", Q uidado.1"
pike,"Itts-a: very fast fus.e..,any trouble and no guns for the general. Herrera is solemn as he ponders for a moment, then begins to 'smile."
herrera,Heyl...very smarts:: That's very smart for you-damn gringos... So nobody can rob the guns!
pike,Nobody:..nunca nadiel
dutch, Don't you think you should tell your soldiers? The Mexican makes a face as if he doesn't understand.
herrera,"Why? I am not afraid,,,they are not afraid -- you blow up the wagon you die -- or we kill you pretty soon -- but we are amigos __"
dutch,"Show.him& 373 TECTOR AND LYLE JERK THE TARP OFF. TI MACHINE GUN. Lyle arms it. 371k. HERRERA. LOOKS AT THE GUN and his eyes widen. He. turns,"
herrera,"Oyen muchachos3,.,Tienen la .caretta como bomba.con unfisible; ,,.y machina38 Still smiling he turns back to Pike and Dutch."
herrera,"El general. waits an Agua-Verde.., to meet with you,"
pike,"Go on back-and tell the General that one of us will. be there tomorrow for-the trade..1,any trouble -- no gunsb Herrera takes one last look at the guns. then he wheels his horse and. rides off."
pike,"This isnt over yeti 376 HERRERA RIDES HIS HORSE TO THE BEND IN. THE RIVER then, reaching his men,reins his horse up and-turns him around. He whistles loudly and calls out :"
herrera,Muchachos... 377 FIFTY SOLDIERS FROM HIDDEN POSITIONS ON TOP OF BOTH sides of the arroyo ride out and look down.
yamosi,"All the soldiers whirl and ride away.: 379 PIKE AND THE MEN breathe a sigh'of relief as. the Mexicans. ride off . ,"
pike, Keep on the gun -- watch the rim.
sykes,(as Pike steps off the
lyle," Listen, old man"
pike, I'll tell you when --
thornton,"Movin' fast -- looks like they bluffed off about 50 federal es --  Well, let's go find out."
thornton," I don't give a damn about you -- but I.. do about the stock. He turns and slides down. the bluff. Coffer and T.C. look at each. other, then follow."
angel,My people are here for the guns. Pike looks at him then looks around the camp.
pike,"Where? Angel smiles, then turns and calls softly."
angel,Ignacio?...Quien hablas por mi pueblo? Distinctly Indian voices answer from the surrounding tangled undergrowth.
voices,Si Angeleit o ...Soy Ignacio -- Ya estamos 1
angel, They have come for the guns.
dutch,We haven't heard from Tectnr..
pike, Call-'em in.
angel,"Vengan, Muchachos"
pike," Cut him loose 388 ANGEL SPEAKS, LED BY IGNACIO, THEY QUICKLY FREE TECTOR and hand him his weapons with murmured apologies. Tector looks at them, whistles, softly."
angel, They apologize and ask you to forgive them for their lack of trust but only by caution do they remain alive --
tector,"Hell, I forgive them! I just want to join 'em! 389 PIKE JOINS DUTCH AND THEY WATCH quietly.. They have mis- trusted people for so long themselve,g they can understand mistrust in others. Freddy Sykes laughs s.oi'tly. 390 ANGEL AND THE INDIANS cross to the wagonE:"
pike, Don't break that fuse... Angel lifts a crate.
angel,"I won't. Pike looks at Ignacio waiting to take the crate, the man's machete glints in the moonlight."
pike,They part of your village?
pike,How long have they been around?
angel,What ?
pike,"How long have they been following us... close? 391 ANGEL EASES THE RIFLE CRATE DOWN, TWO PEONS TAKE IT. He turns to Ignacio."
angel,Cuanto tiempo nos sigas?
ignacio,"Desde ante ayer, cuando salli-eron de la llanura grande. Hey otros.grupo de gringos... ellos se fueron a uno Ranchito. Pike looks at Angel."
angel,They've been. with us since we left the big plain...He says those others went to a little. Ranch.
sykes,They fought-'paches for a thousand years -- that's a sure way to .learn..
pike,"If they ever get armed and led, this whole country'll go up in smoke."
mapache,Matalo l Pues l.. . -
mapache,Gringo 1. You bring the- guns l . Donde estan las arthas? Zamorra looks up at Pike.
zamo rra,The guns?
pike,Don't worry we got ' em...hidden. As soon as I. get 'my share of the gold I'll tell you where four cases are... $2500 worth..
zamorra,Our accountant will pay you immediately. Zamorra turns and yells to Herrera.
zamorra,Trae la caja! 
mapa che,When you come with all my guns?
pike,"Quicker I get back, the quicker the next load'll get here. 399 HERRERA BRINGS A SMALL WOODEN STRONG BOX. Kneeling on the ground he opens it and counts out two small bags of gold, and hands them to Zamorra. Zamorra hands them to Pike."
pike,"About two.. miles up the arroyo ... three cases of rifles, one of ammunition, are in the brush behind it."
zamorra, Trae las armas Herrera runs for his horse.
mohr,I understand you have a machinegun
pike,"Our contract was 16 cases of rifles and 8 of ammunition -- for $10,000 -- not a machine gun.  It is our gift to the General."
mapache," You fight con Mapache,h, g macho _dinero -- muchachas bonitas -- la vida dulcet"
pike, I'll think it over.
zamorra,Esperate.
mapache,(to Pike in
go," I trust him. Zamorra shrugs, Pike grins then turns and rides out.."
sykes, Pike must have found you. under a rock somewheres.
sykes,Nope - But you better hope I don't get riled enough to start . ggin' you when this is over.
tector,"You'll never get a chance to dry gulch me, old man."
sykes, We'll see.
lyle," Take the watch. -- 403 DUTCH, CAREFULLY EXAMINING TWO GRENADES, looks up as Te c for Gorch. moves up the bank of the wash."
lyle, What's t ha t? .
dutch,Grenade - you pull this pin then throw it and find a hole- From what. I hear it gets the job done.
lyle,We could have used a fear of them in San Rafael..
tector,. Pike's co min 1
dutch,{.calling) Any trouble?
pike,Just carryin' all this weight. He hold's up two bags of gold.
pike," You and your brother take in the next' load, and the machine gun - 'then Dutch and Angel. Sykes,. you follow them and pick up the pack horses...leave the wagon."
dutch,"How's the, generalis imo?"
mohr,"It must be mounted on the tripod... Mapache ignores them,.' grabbing the butt of the gun."
mohr,Er ist dock verrukt
dutch,We brought the last of it. Mapache gestures. Zamorra hands two bags of coin to Dutch who opens theca -- locks - it's gold.
dutch,"At the head of the.arroyo -- in the wagon. Zamorra speaks to Herrera, who rides off with ten or twelve soldiers."
mapache,Como no...?
zamorra,How many cases did you take 'from the train?
dutch,Fourteen. We lost two on the trail.
mapache," He stole them. ..He stole them for his people. The mother of his girl told us. I lost the girl, so now she gives me an Angel."
mapache,No lo matez b...Lo quiero vivo
mapache,Supieron ellos?
angel,No S...Yo los robe mientras dormian.
zamo rra," Ee took two cases when you were asleep... 418 MAPACHE LAUGHS, highly pleased at the idea of a Mexican robbing the Americans."
mapache," Next time be more careful who you shoot -- the mother of your sweetheart became angry when you killed her daughter. -- so she betrayed you -- que fam-ilia, eh? CONTINUED"
dutch, I'm wasting time here.
mapache,. Y Angel?
dutch,"He's a thief,-- you take care of him."
mapache, Dame lo.
zamorra,"Two cases short -- one bag, por favor."
mapache,Un vieje Bien..
dutch,"Yeah. He turns and rides off, Angel watching him."
change, 2/12/68  110.  EXT. BADLANDS - DAY
coffer,$1000 dead or alive.
thorn ton,",,-Coming out one at a time. i  We'll get down at the bottom of the wash and see if we can thin the odds a little. He mounts and they ride off."
lyle,"Well, he had guts --"
dutch,Yeah - he played his string out right to the end.
lyle,"Her own Mama turning him in -- just like Judas -- 423 PIKE LOOKS AT HIM A LONG MOMENT, then turns away."
dutch,Sykes says we got to go after him.
coffer,". I got him -- I got him.' Thornton is silent, his face bitter. 436 PIKE GRABS THE GLASSES,. WATCHES THE BOUNTY HUNTERS ride after Sykes."
lyre,",Maps the ?"
dutch,Thornton - they got Sykes. He's hit bad.  Daum Deka Thornton to hell..
dutch, Gave his word to a railroad.
pike,It'-9 his word2
dutch,That ain.'t what counts -- it's who you give it t o l l
lyle, We kin stay right up here and kick hell out of 'em. Pike turns and. looks over the camp.
pike,No water.
pike,"They'd be after us every step of the way -- I know Thornton. No, I'm tired of being hunted -- we go back to Agua Verde and let the General take,.. care of those boys."
lyle,You're'cra-zy:...He'd just as soon kill us as break wind..
pike,He's so tickled with the guns he'll be celebrating for a week and happy to do us a favor. Thornton ain't going after us in there. While they're busy pick- ing over Freddy) we'll.' take the back trail off this mountain and head for town. The others look at him silently. Finally:
dutch,We take our gold?
pike,"We take one sack to pay our way. Bury the rest -- together. They think this over, then nod."
coffer,Lots of blood over here -- then it stops and no tracks.
thornton,".It'll take us a day to find him if he is -- if he isn't, he's holding a gun on us right now. 438 THE IAN TENSE,-THEIR WEAPONS coming up."
thornton,We'll go after the others.
jess,Just leaving him here? He's worth money.
thornton," Jess, you come back tomorrow and watch the buzzards. They'll show you where he is -- you might even get a pair of. boots. Jess thinks this over and grins, then the smile fades."
jess,But what if he ain't dead?
thornton,"Your problem.. He turns his horse and rides away,. the others following, 439 SYKES, HIDDEN IN THE ROCKS and brush above them,slowly lowers his rifle and sags back. His leg is dark with dried blood and he's weak. Around the wound is a crude bandage made from his shirt -- with a tourniquet twisted tightly above it. After a moment, there is a noise and he looks away at:"
tector,"If I. didn't bury it, I wouldn't know where to look."
continued,corner of the yard and the soldiers return to their party atmosphere. Angel lies unmoving.
pike,I hate to see an animal treated like that.
pike,Maybe we- could buy him. They are silent for a long moment. Finally:
lyle,Just thinking about him is asking .for trouble.
pike,"We,could use another gun. 450 MAPACHE, ZAMORRA AND THE GERMAN ADVISORS NOW GROUPED around the fire see the men."
mapache,"Los Bandi'dos Gringos...Come here,"
pike,"I want to buy him back... Dutch and the others look at him surprised,"
zamorra,We kept his share of the gold.
mapache,Oyen muchachos...'.Quiere comprar el traidor este ; -  The soldiers respond with laughter.
mapache,How much?...He don't look. wotth too much...Levantasel Two men jerk Angel to his feet. He is groggy and unre= sponsive.
mapache,Maybe he won't live too long'.
pike,I'll give half my share to get him back.
pike,You've had your fun with him...
zamorra, El g3neralisimo is happy with victory!... Zamorra grabs a bottle of tequilla ofd' the table and tosses it to Pike.
zamorra,"Go and drink... .there are women in. the village...But don't be foolish. and change his mood. 454 PIKE HOLDS THE BOTTLE and looks at the table, seething with anger. Then,. suddenly he calms."
pike,"Want to go hunting, General? Mapache looks at him confused."
piie,- Five government men out there - Policio - they want the guns back. Mapache turns to Zamorra who translates..
mapache, Five gringos want to take our guns Maten los..
herrera,"S , mi. General. f. He turns,'barks orders to his men, then mounts and rides out, followed by twenty soldiers."
dutch,"Goodbye,. Thornton. 455 ZAMORRA GESTURES AND JUAN JOSE crosses. to them..."
pike,Why not?. The group moves through the celebration out the main gate and into the village beyond.
coffer,"Don't look like nobody was ever. here,"
thornton,Army patrol -- coming this way. Instantly the men mount and ride out.
lyle,Why not? Pike turns and moves through. his room. Tector and Lyle follow. Behind them the.woaian begins her complaints again.
pike,"Yeah. 464 THEY CROSS TO THEIR HORSES, THEIR DRUNKENNESS LESSENING with every step. Pike and Dutch pull rifles. or shotguns from their saddle scab- bards as do . Lyle.and-Tector,. then they move up the village street.."
mapache," Hey, bandidos? What you want?."
pike,We want Angel; Mapache stares at them without answering.
mapache,"You want him..,? He takes a knife and cuts the rope binding. Angel's hands. 471. ANGEL-BARELY ABLE TO STAND, REACTS with disbelief.. 472 PIKE AND DJTCH WATCH without a movement, without a sound."
change," 2/12/68  123. 485 DUTCH EMPTYING his .44, throwing another grenade, is hit, draws his .45, continues firing, moving with Pike, covering his back. 486 THE SOLDIES HUNT COVER and die -- more pour in from the courtyard and die caught in the cross fire. 487 TECTOR AND LYLE YELLING with the lust of battle charge toward the table, emptying their guns. 488 MOHR.REACHES THE MACHINE GUN, begins firing. Kills a number of soldiers as it gets away from him. 489 PIKE KILLS HIM with his last two rifle shots and the German dies with his finger locked. on the trigger. 490 THE GUN SWINGS, cutting a swath of death across the room, killing s.ix soldiers,wzunding Dutch. 491 PIKE: THROWS THE RIFLE. as he slips a. now clip in the .45, whirls as: .492 ZAMORRA PUTS three rounds into Dutch. 493 PIKE KILLS ZAMORRA AND HERRERA, then a soldier has driven a bayonet through his gut and into the wall.  494 DUTCH, ON THE FLOOR, KILLS THE SOLDIER 495' MEXICANS CONTINUE FIRING AT THE AMERICANS from all sides and the Gorch brothers, badly wounded,. but still on their feet still are blasting away at them from the middle of the room, then Tector, laughing, picks up. the screaming, terrified Chita and, rushes the crowd, using the woman for a shield. She tosses her head and dies as bullets slam into her soft body, then he is.hit again and goes down on one knee. 496 A SOLDIER, UNSEEN BY.TECTOR', steps into a doorway. He aims at Tecto'r with a revolver and fires Into him from several feet away. The bullets tear into Tector and he drops the woman and dances out into the room. As he is hit. from all sides, he whirls around, seeing:"
coffer,It's them.
thornton,"You'd have.one hell of a time proving that.a week from now, in Texas."
coffer," em. _Hey, Thornton, should we load up?"
thornton," Suit yourself,"
ross," If Jess is counting on buzzards to. lead him to. old Sykes, he's got a long wait -- we got 'em all.. They laugh and go to work."
coffer,You ain't comin'?
coffer,"----.No we 9.11 pick him up on the way -- I -want to-get out. of this goddamned place -- anyways these boys will start going ripe on us by tomorrow --. we got to' move --  You sure you ain't coming? Coffer shrugs and drinking out ofa half-full tequi.lla bottle, rides off, followed by the others who ignore Thornton as completely as he does them,"
sykes,"Didn't expect to find you here, Deke."
thornton,Why. not -- I sent 9 em.back -- that's all I said I'd do.
sykes,They didn't et far --
thornton,Don't know -- does.it make any difference?
sykes, I reckon not.
thornton,Drift around down here -- try and. stay out of jail --
sykes,"Well,, come along -- we got some work to do --  It ain't like it used to be,. but it's better than nothing. 513. THORNTON TAKES A DEEP BREATH, THEN HALF GRINS, unties his horse, then mounts and follows."
