Speaker,Dialogue
gretkov,Bourne comes here? Why?
abbott,Good luck.
pamela,Open it.
abbott,They go.    You stay.
pamela,Yes.    Now...
abbott,Sit down.
pamela,I'd rather stand if it's all the same to you.
abbott,I don't exactly know what to say -- I'm sorry.
pamela,'Why' would be enough for me.
abbott,I'm not a traitor.        I've served my                * country.                                                *
pamela,And pocketed a fair amount of change while              * doing it.                                               *
abbott,Why not?    It was just money.                          *
pamela,"And Danny Zorn, what was that?                            *"
abbott,Had to be done.                                           *
275,275   INT. MOSCOW TAXI -- DAY BOURNE and THE TAXI DRIVER looking over as THREE MOSCOW POLICE CARS speed by -- SIRENS WAILING --
bourne,You wait.   You understand?   Stay.
taxi driver, Sure. No problem. I sit.
285,285   INT. MOSCOW TAXI -- DAY THE TAXI DRIVER on the phone -- not so happy anymore --
bourne,Wait!   Hey!
294,294   DELETED 
bourne,Sit.  Can yo   u... 
irena, I speak English.
bourne,Please...
irena, Okay.
bourne,It's nice.                                                 * Hmm?                                                             *
irena,It's nothing. It's just a picture.
bourne,No. It's because you don't know how they died.
irena," No, I do.                                                        *"
bourne,I would want        to know.  I would want        to know that my mother didn't kill my fath       er. I would want to know that        she didn't kill herself.
irena,What?
bourne,I would grow up thinking that they didn't love me if they just left me like that.
irena, Yes...
bourne,That's not what happened to your parents.
irena,Then what?
bourne,I killed them.
irena,You killed them.
bourne,They loved you.  And I killed them.
irena,For who?                                              *  KILLED FOR WHO?
bourne,It doesn't matter.     Your life is hard enough.
irena,You're a liar.
bourne,You know I'm not.
irena,YOU'RE A LIAR!
bourne,Look at me.
irena,I should kill you...if it's true you should die...I should kill you now!
bourne,I can't let you do that either.                       *
irena,Because you're afraid!
bourne,No.  Because you don't want to know how it feels.
bourne,Where am I?
pamela,"Ramstein Air    Base, Germany.                          *  Before the w   all fell you would have woken up in a Russ   ian prison hospital."
bourne,"Oh, shit..."
pamela,Careful...                                              *
bourne,Why am I alive?
pamela,Are you disappointed?
bourne,I know who you are.
pamela,Thank you for your gift.    I'm sorry about Marie.    *
bourne,Don't need it. I remember everything. PAMELA  Sounds like a threat.
bourne,You didn't answer my question.
pamela,Why you're a   live?  Because we w   ant you back on our side.
nicky, So?
pamela,Felt promising. It's a start.                       *
359,359   INT. HOSPITAL ROOM -- DAY Empty bed.   Open window.     Bourne is gone.
