Speaker,Dialogue
elizabeth,Must die? Mary Stuart must die? Where is it written? Who dares to
alsingham,"Majesty, this is no time for mercy -"
elizabeth,"Don't preach at me, old man. Look at you! You can hardly stand. Go home to your wife. Go home to your bed."
walsingham,The law must have its way.
elizabeth,"The law is for common men, not for princes."
bess,Thank God you've come. I've never seen her so distressed. She's been alone in her rooms since morning. She'll see no one.
raleigh,Has she asked for me?
bess,No. But she needs you. I know she does.
ess,Go to her.
raleigh,My Queen.
elizabeth,My friend.
elizabeth,My duty? Was it my father's duty to murder my mother? I would be
raleigh,Since when were you so afraid?
elizabeth,"Yes, I am afraid. I am always afraid."
raleigh,You fear your soul will be touched. Royalty is close to immortality. Kill a Queen - and queens are mortal.
elizabeth,You understand me well.
raleigh,"We mortals have many weaknesses. We feel too much. Hurt too much. And all too soon, we die. But we do have the chance of love."
elizabeth,Do we? Do we really?
mary,Your face tells me. It's decided.
paulet,Tomorrow morning. At eight.
mary,Please don't cry.
executioner,"Forgiveness, your grace."
mary,"I forgive you with all my heart, for now, I hope, you will make an end of all my troubles."
elizabeth,I want it stopped!
elizabeth,No! It must be stopped!
philip,(A sweet and Christian lady lies
walsingham,Philip of Spain is a God-fearing man. He cannot make war without just cause. He sent the Jesuit to kill a Queen. But not you.
elizabeth,Not me!
walsingham,The Jesuit's mission was to draw Mary Stuart into the murder plot. He knew I was reading her every letter. He waited until she wrote the words that sealed her guilt.
elizabeth, And I ordered her execution. I murdered God's anointed Queen. And now God's most dutiful son makes holy war to punish me.
walsingham,"Forgive me, majesty. Let me go."
archbishop,"Exurge, domine et vindica causam tuam. Amen."
elizabeth,Boethius.
raleigh,The Consolation of Philosophy.
elizabeth,Thank you for coming at this late hour.
elizabeth,We're at war. Who knows when we'll meet again. If we'll meet again.
raleigh,May the Lord God preserve England's Queen.
elizabeth,"The same God in whose name Philip wages his holy war. Philip is a righteous man, and righteous men love to destroy. They burn whole worlds to make them pure, and leave behind - ashes."
raleigh,He'll not burn England.
elizabeth,"He may. His Armada is invincible, they say. If London falls, I fall. If England is lost, I am lost."
raleigh,Never!
elizabeth,"Never? It's night. My thoughts turn dark. Don't you ever think that one day, perhaps one day soon, you too will die?"
raleigh,"The closer I come to death, the more I want to live. The hungrier I am for life."
raleigh,"Why be afraid of tomorrow? Today's all we have, and all we know."
elizabeth,Today. Tonight.
raleigh,Now.
elizabeth,I wish -
raleigh,I've never known a woman like you.
elizabeth,"In some other time, in some other world, could you have loved me?"
raleigh,"I know only one world. In this world, I have loved you."
elizabeth,Then there's... something you could do for me - something I've not known for a very long time - if you felt so inclined -
elizabeth,A kiss?
bess,I'll be quick. I have something to tell you. But I ask for nothing. Is that understood? Your life is your own. Nothing will change.
raleigh,"What is this, Bess?"
bess,I'm -
raleigh,You're pregnant?
bess,No one knows. My plans are made. I shall ask the Queen for permission to leave court. I shall live quietly in the country with - with my child. The Queen must know nothing.
aleigh,Where will you go?
bess,To my mother's house.
bess,I'm a ward of the Queen. I can't court a man without her permission. I can't marry without her permission. As for having a child -
raleigh,When were you planning to leave? BESS As soon as I'm allowed.
raleigh,Am I not to see you again? What's to become of the child? Bess -
