Speaker,Dialogue
tanner,"Just a little leak, nothing to worry about."
tanner,"Not a great one for the water, are you, doctor? Army type, aren't you? You wouldn't have lasted long in the Navy."
tanner,That's as far as we can go.
watson,There must be fifty yards of mud out there.
74.,84   CONTINUED:                                                   84 HOLMES Pull in at Vauxhall. Send for the police when you get there.
watson,I know precisely how much money is in there.
tanner," I am sure you do, doctor."
watson,"Oh, please."
holmes,It was an honest mistake --
watson,There was nothing honest about it.
watson,"Come on, let's get this over with."
75.,"86   CONTINUED:                                                    86 They look out at the thugs guarding the door. Holmes whispers, trying to figure out the best strategy."
holmes,"The one on the left seems more attentive, might prove easily distracted. The big one's been drinking -- whether for courage or from habit... Watson?"
holmes,"They cleared something out of here, not minutes ago..."
76.,"89   CONTINUED:                                                     89 Holmes pulls out a CIGAR-CUTTER, CLIPS off the rat's TAIL, slipping it into his pocket, as he joins Watson, stepping into --"
watson,"One-eighteen.    It's a date, a time?"
holmes,"It's chapter and verse. Revelation 1:18. `I am He that liveth, and was dead.'"
blackwood,"I want you to bear witness. At noon tomorrow, the world as you know it ends."
77.,"90    CONTINUED:                                                   90 BLACKWOOD And because I appreciate your help, Holmes, I have a gift for you."
blackwood, She followed you. You led your little lamb straight to slaughter.
holmes,It's your turn in shackles this time.
78.,"90A   CONTINUED:                                                  90A IRENE But this time no key, unfortunately."
holmes,I've been meaning to ask you something --
irene,"Well, I'm a captive audience."
79.,"90A   CONTINUED:                                               90A She's suspended just above the boiling water, with Holmes moving sideways, keeping pace with her."
irene, You had a question.
holmes, Ah. Yes. Do you still maintain you're not in over your head?
irene, In some countries steam is considered excellent therapy for the skin.
irene, I have to say -- it's overrated.
80.,"90A   CONTINUED:                                               90A -- and Watson catches her feet, pulls her horizontal, facing the other way just in time to avoid the gush of boiling water."
irene,Sherlock?
80a.,90A   CONTINUED:                                              90A Gets a free haircut.
irene,Thank you so much. I owe you.
holmes,"You owe me information.  No more games, Irene."
irene,Blackwood's manufactured large- scale weapons for years. Lately there've been rumors of something new. More powerful than anything else. And... magical. My job is to find out if the rumors are true. 
holmes,Watson!
watson,Holmes...
holmes,WAATTTSSSSSONNN!!!!
82.,"91   CONTINUED:                                                  91 We see Lestrade and his men swarming the scene, they spot Watson, alive, but unconscious. Irene has disappeared. Holmes sees this and heads toward his friend, but --"
constable clark,"There's an order for your arrest all the way from the top, sir -- so you'll have to hit me now."
holmes,From Lord Coward?
constable clark,"Yes, sir, so make it look good."
holmes,"Thank you, Clarky."
83.,93   CONTINUED: 
watson,What are you administering?
doctor,"Morphia. A sixth of a grain, for the pain."
doctor,There are four pieces of shrapnel. The surgeon should be along shortly.
watson,"Are they subcutaneous, or deeper?"
doctor,They're near the carotid artery.
watson,"Get a mirror, I'll extract them myself."
doctor,"I can't authorize that, Doctor. We must first manage the pain and combat the infection."
watson,I haven't time for that.   My friend is in dire --
doctor,"Your friend? What kind of friend takes a retired soldier, who's served his country and deserves a peaceful, private life, and puts him so directly in harm's --"
83a.,93   CONTINUED:                                                 93 WATSON The best and wisest man I've ever known.
doctor,But evidently not wise enough to value your life over his misadventures.
watson," It was worth a wound, worth many wounds..."
mary,Excuse me --
doctor, I have other... patients.
mary,Do you really?     Doctor.
mary,You have nothing more to say to me?
doctor,Um... I'll check in on him again shortly.
mary,"Is that the best you can do? I'm disappointed, but not surprised."
mary,"If anything happens to him, both our lives are lost. Do you understand that? Can you? --"
83b.,"93   CONTINUED:                                               93 The Doctor can't face her anger any longer, turns, leaves fast."
mary,-- or are you so selfish that's just not possible.
85a.,95   CONTINUED:                                                    95 Then he begins to chant. The words are eerily reminiscent of Blackwood's chanting.
blackwood,You see the path he chose for you.
86.,95   CONTINUED:                                                  95 BLACKWOOD Didn't you wonder why it was so easy to catch me? I told you I needed five lives for my resurrection. Why would I take a sixth under St. Paul's?
blackwood,Unless I simply wanted to be caught by the great Sherlock Holmes...
blackwood,... so I could die on the biggest stage of all. You made me what I am.
holmes' pov, as Blackwood swings the sacrificial sword at Holmes' head. It looks as if Holmes has no time to react --  WHOOSH -- the sword WIPES the FRAME --
holmes," Writing and sweating on the bed in the attic. Holmes sees a hazy image of Irene. She leans over him smiling sweetly then wraps her hands around his neck and starts to strangle him.  IRENE SAYING ""WHERE'S WATSON WHEN YOU NEED HIM?""  BLACKWOOD IN THE ROOM AGAIN WITHIN THE FLAME CIRCLE.  We SEE WATSON turning to warn Holmes before EXPLODING -- HOLMES!!!!"
fade out., 87A.
holmes, Watson...?
watson,Interesting artwork.   You look bloody awful.
holmes,What about the shrapnel in your arm?
watson,Took it out myself. Mary said I had a lousy doctor.
holmes, She brought you here?
watson,"Yes, oddly, it seems she might understand the power of partnership."
88.,"98   CONTINUED:                                                  98 HOLMES The fair sex was always your department, Watson."
holmes,"Thank you. You know, I dreamt that you were strangling me."
irene,I was... I had to get you to pass out to settle down.
holmes,What time is it?
watson,It's half past nine.
holmes,"Excellent brew, but I believe my head requires something a bit stronger to clear the --"
watson,I brought you this...
holmes,Exactly.
irene,"Oh, I poisoned that one."
watson,With your own venom no doubt.
irene,Better a snake than a lap dog.
watson,There's a new field in the treatment of abnormal personalities -- it's called psychology. It appears you're what's considered a para-neurotic deviant with anti-social proclivities. Quite severe. And untreatable.
irene,"No, doctor, I'm simply a woman. "
89a.,"99    CONTINUED:                                                  99 IRENE  Understand that, and you'll have a happy marriage."
irene," Understand that, and you'll have a happy marriage."
holmes,I need a map of London.
holmes,"Now that you're sitting comfortably, I shall begin. My initial approach was far too narrow. When Blackwood invited me to Pentonville prison, he suggested I widen my gaze and, at minimum, I have done just that. In fact, I may well have reconciled thousands of years of theological disparity. But that's for another time. Blackwood's method is based on a ritualistic mystical system that has been employed by The Temple of the Four Orders for centuries. To fully understand this system, to get inside it, I re-enacted the ceremony we interrupted in the crypt... with a few enhancements of my own."
watson,At minimum.
holmes,My journey took me somewhat further down the rabbit hole than I had intended.
irene,"Yes, your little white tail got rather dirty."
holmes,"But I have emerged enlightened... The fraternity who silently control the Empire, share the belief with the Kings, Pharoahs, and Emperors of old that the Sphinx was a door to another dimension, a gateway to immeasurable power --"
holmes,"It is made up of four parts: The Ox, the Lion, the Eagle, and Man -- "
90a.,"102   CONTINUED:                                                 102 He points out the individual parts of the Sphinx, covering other parts with his hand. We see the Ox body, Lion paws, Eagle wings, Man's face."
holmes,"In Sir Thomas' secret chamber I found the bone of an ox, the tooth of a lion, the feather of an eagle, the hair of a man. Map!"
holmes,"Now, it is a widely held belief that within the architecture of the great cities are coded references to this system."
holmes,"Since he rose from the grave, Blackwood has killed three men. Each murder was committed at a location that has a direct connection with the Temple, therefore the System.  Reordon, the ginger midget, represents Man. We found his body here..."
holmes,"Then Sir Thomas, Master of the Temple, wore the ox ring... he died here..."
90b.,"102   CONTINUED:                                               102 HOLMES Standish was Ambassador to America, where the Eagle has been the national emblem for over a hundred years -- and not by coincidence."
holmes,The headquarters of Temple of the Four Orders where he died is here...
watson,"Man, Ox, Eagle..."
watson,And last on the list:    the Lion. Holmes scribbles on a piece of paper. Watson and Irene step closer looking at the lion's fang and then the map...
holmes,"Correspondingly, the map will tell us the location of Blackwood's final act. Right here."
irene,What is the meaning of this circle?
holmes,It is the fifth element -- the ethereal. That which can't yet be known.
91.,102    CONTINUED:                                               102 WATSON It's right in the middle of the River Thames.
irene,Police.
holmes,Ladies first.
holmes,Follow these plans.
lord coward,Lestrade?
lestrade,"Begging your pardon, m'lord, I know it's unorthodox, but Mr. Holmes has been making serious accusations about you and the order, sir."
holmes,"Oh, that solves the great mystery as to how you became inspector."
lord coward,"I have five minutes before my next engagement, why don't you regale me with your stories of conspiracies. Thank you, Lestrade, if you could wait outside."
93.,"106   CONTINUED:                                                  106 HOLMES I'm curious, Coward, did you assist Blackwood in all the murders or just the one I prevented? Very distinctive those hand-made shoes of yours, but the price of quality is the unique imprint they leave."
holmes,"Nonetheless, I confess to being completely out-matched. I could deduce very little from my investigation."
holmes,"Fortunately, there is nothing more stimulating than a case where everything goes against you. How many members of parliament do you intend to murder at noon today?  Man, ox, eagle, lion -- the lion is parliament, isn't it?"
lord coward,"Very clever. But it's not murder, Mr. Holmes. It's mercy. We are giving the weak masses a strong shepherd. Don't you see it's for their own good?"
holmes,"No, but I don't care much what you think. I simply wanted to know the location of Blackwood's final ceremony, and now you have given it to me."
lord coward,I have told you nothing.
94.,"106   CONTINUED:                                             106 A pair of handcuffs, slide across the floor to Coward's feet. He looks up and Holmes is nowhere to be found. Coward quickly moves across the room to lock the door."
94a/94b.,106   CONTINUED:  Both Houses met today. The entire government will be present.
lord coward,"How terrible is wisdom, Holmes, when it brings no profit to the wise.  We take power at noon."
holmes,"Well there's no time to waste then, is there?"
95.,107   CONTINUED:                                                   107 Holmes looks in the water and sees a rope trailing on the surface. He grabs it with his hands. And... it pulls him closer to the rickety boat of Captain Tanner.
tanner," I told you he'd be coming out the top window, soldier boy. No way he'd be coming over the terrace."
watson,How was Lestrade?
holmes,"Performed his role perfectly.   A little too perfectly, come to think of it."
watson,"Well, your instructions were fairly precise... about everything except the window."
irene,"Where to, Sherlock?"
holmes,"Port side, Captain Tanner, into the sewers."
holmes,"Watson, did you bring my clothes?"
96.,"107    CONTINUED:                                               107 Then Holmes reaches inside a pocket of clothes he is still wearing, and pulls out the hip FLASK that he took from the men at the slaughterhouse. He takes a shot."
irene,"Starting early, aren't we?"
holmes,"Trust me, have a drink."
watson,What are we doing in the sewers?
holmes,"Patience, Doctor. I am about to show you..."
tanner,Far as I can go.
97.,"110   CONTINUED:                                                 110 Holmes ducks around a corner, stops. Irene and Watson flank him, standing in shadows. They look down a long tunnel to:"
holmes,"Behold, Blackwood's magic."
holmes,"A chemical weapon. The first of its kind. Cyanide, to be precise."
watson,You can tell that from here?
holmes,No.   I can tell it from here. He pulls something out of his pocket:    the RAT TAIL.
holmes,"I snipped this off a rather recumbent rat at the slaughterhouse. Note the blue discoloration, the faint smell of bitter almonds. Tell-tale signs of cyanide."
holmes,"That shaft leads directly to Parliament. When activated, those electrodes on either side will send a charge converting the cyanide powder into a gas."
irene,All of the people inside that building --
watson,Will be dead at the strike of noon. 
98.,110    CONTINUED:                                                110 HOLMES As if by magic. There will be no one left to stop Blackwood and his followers from assuming control.
holmes,Seven minutes to twelve...
holmes,I wouldn't.
watson,I'll keep these under wraps.
99.,112   CONTINUED:                                                  112 HOLMES Take this.
watson,Over there.
irene,I've never seen anything like it.
holmes,There's never been anything like it. A totally wire-free weapon. He must have some kind of remote device sending a signal to the receiver. Really quite --
100.,"112   CONTINUED:                                               112 Irene shoots one point blank with her Derringer, Holmes crushes the other's larynx."
holmes, Keep at it.
lord coward,Look.
101.,114   CONTINUED:                                                 114 IRENE  Nine strokes left.
watson,You owe me for the ring.
holmes,"Give me your gun. The bullets, I need the bullets."
102.,114    CONTINUED:                                                114 -- which shatters against the floor.
holmes,"We need a light, a match --"
irene,"Got it... Which is when a blood-maddened Dredger thunders into them both, arms wide, driving Holmes and Irene away from the device --"
irene, Three.
103.,116    CONTINUED:                                                  116 ON THE DEVICE AS IT GOES ACTIVE
irene,Two!
104.,"117    CONTINUED:                                                   117 BLACKWOOD You seem surprised. Did you really take me for a man who could be dispatched like a truculent servant? I see before me a conspiracy of arrogant old men puffed up by the illusion of their own vainglory. In your hands this once great parliament has become nothing more than a drunken satyr, stumbling about the world's stage seeking nothing more than to satiate your own lust and gluttony; your britches stained by the incontinence of your hypocrisy. I will not sit idly by and watch you violate the innocence of the public trust as you drag this great Empire into the quagmire that your pride has dug and filled with the excrement of your corruption. I am here to change all this."
irene,That was something new for us.
holmes,Yes... it was.
irene,Watson --
105.,"118    CONTINUED:                                                   118 Holmes whips around -- sees Watson, seemingly dead. He goes to him, drops to his knees next to Watson, feels for a pulse."
watson,I'm pretty sure I heard the last chime.
holmes,"Yes, we made it. Just."
holmes,"Come on, you've got to admit, you're going to miss this."
watson,Which part? The stench of the sewers or the broken bones?  My ankle's done.
watson,Where's Irene?
watson,"Holmes, I'm sorry..."
holmes,Make sure Lestrade keeps it intact.
110a.,"119H   CONTINUED:                                             119H Blackwood is DRAGGED down the walkway by the weight of the falling plank, pulled toward the edge."
holmes,"The simplest involved paying people off, like the prison guard..."
110b.,"119H   CONTINUED:  Like all great performers you saved your piece de resistance for the end. Had it worked, your followers in Parliament would have watched unharmed as their colleagues were dying around them. They didn't know that you had given them the antidote -- at one of your ceremonies I suspect. Instead, they would have believed it was magic and that you harnessed the ultimate power."
111.,"119H   CONTINUED:                                             119H Blackwood struggles to hold on, he loses his grip for a second and is dragged back toward the precipice. Wind whips harder."
holmes,You hated your father and the other members of the Temple of the Four Orders for what they did to you. How satisfying it must have been to use their own system against them.
blackwood,"Cut me loose, Holmes!"
holmes,You better hope that it's nothing more than superstition as you performed all the rituals perfectly.
113.,"119H   CONTINUED: . He snatches the DIAMOND from around her neck, turns and walks away. She smiles, calls out:"
irene,"You'll miss me, Sherlock."
lestrade,It'll be a hell of a trick if Blackwood comes back from this one.
holmes,"Thank you, Lestrade."
lestrade,Now you're going to be even more arrogant and insufferable than ever.
lestrade,"You're welcome, detective.  Is the woman up there?"
holmes,She won't be by the time your boys get there.
watson,One moment.
watson,Please make sure this one is put on the desk in the front room.
mary,What's in all those notebooks?
watson,Nothing really... Just a few scribbles... cases we've worked on over the years.
mary,All your adventures... I'd love to read them sometime.
mary,Do you think he's finally come to terms with you leaving?
watson,Of course.    No question about it --
115.,"123B   CONTINUED:                                             123B HOLMES I managed it with braces, belts and a coat hook. Please, Watson, my tongue is going next. I'll be of no use to you at all."
watson,Worse things could happen.
116.,123B   CONTINUED:                                             123B Watson feels for a pulse in his dog's neck -- he shakes his head. They are interrupted by a knock on the door. Constable Clark enters.
constable clark,"Mr. Holmes... Inspector Lestrade asks that you come with me, right away."
holmes,"What is it this time, Clarky?"
constable clark,"It's one of our sergeants, sir. He went missing in the sewers, the day you stopped Lord Blackwood... Well, a maintenance man found his body this morning. We believe the sergeant was our first man on the scene. Shot in the head."
116a.,"123B   CONTINUED:                                               123B CONSTABLE CLARK The secret service has it, sir. They've taken over the case."
sergeant,"Oi, what you doing?"
holmes,Were there powder burns on his eyebrows?
constable clark,He was shot at point-blank range.
watson,"There's a brave boy... There, there, everything's going to be all right."
holmes,Where is Blackwood's device now?
constable clark,"The secret service has it, sir. They've taken over the case."
watson,I'd wager there's a piece missing.
holmes,"Wager, Watson... I thought those days were behind you. Excellent deduction, however."
117a.,126   CONTINUED:                                                  126 WATSON Moriarty was after the machine not the poison.
holmes,Blackwood's wire-free invention was the game all along. It is undoubtedly the more dangerous and the more valuable of the two...  Irene was just a diversion.
man," I've loaded the last of your boxes, sir."
watson,Well...
holmes,I'll walk out with you...
holmes,"An honor working with you, Doctor."
watson,"Take care of yourself, Holmes."
mary,Try not to be too late for dinner with my parents and... be careful.
holmes,"Magnificent woman, Watson. Magnificent!"
