Speaker,Dialogue
nyah,Pardon me?
billy,'Naturally Vain.'  In the fourth. Check her out.  She's due.
ethan's voice,You can speak as if I'm right by your side.
nyah, Where are you?
ethan's voice,"At the mounting enclosure, just off the tracks at two o'clock."
ethan,How's it going?  Everything okay?
nyah,Just like old times.
ethan,Just like old times?
nyah,Just about..
ethan,Tell me who you've run into at Ambrose's.
nyah," Near as I can tell, there's at least a half-dozen other blokes about the place. Maybe more.  Hugh Stamp, an old mate of Sean's, is the only one I recognize, bit of a creep and then some.."
ethan,"We know him.  He's over your left shoulder, looking right at you as you go on.."
nyah,"- Michael, his driver's an Aussie, new to me.  Then there's the blokes in the annex at the back of the house."
ethan,Have you met them?
nyah,"Annex is strictly off limits to me and they never come to the main house, Michael even takes their meals to them all but shoves them under the door."
ethan, I've no doubt.
billy,"Ambrose is meeting some bloke in the bar. Big bloke, ginger hair. They're into something."
ethan,"I'll be damned.  It's McCloy, the Biocyte CEO."
luther,Nekhorvich's boss?
ethan,Yep.
nyah,Ambrose has photographs of newspapers with loads of money piled on them -- thirty- seven million on the London Times.  What's that about?
ethan,Bids from possible Chimera buyers -- to prove that as of the date on the newspaper those bids are back up by earnest money --
luther,Looks like Ambrose is showing McCloy how to use a digital camera..
ethan,"Whatever McCloy's looking at, he's not happy about."
luther,"Ambrose just pulled the memory card out of the digital camera and put it into an envelope, put it in his inner left jacket pocket..."
ethan,Left jacket pocket?
luther,Roger that.
ethan,Confirm.  Left jacket pocket.
luther,Left jacket pocket confirmed.
ethan,"Nyah, Ambrose is heading back.  There's an enveloped inside --"
nyah,-- his left jacket pocket.
ethan,Affirmative.
nyah, Where do I meet you?
ethan,"Betting table twelve off the paddock. Nyah, are you up to this?"
nyah,I'll muddle through.
ambrose,See anything you like?
nyah,Yeah.  Naturally vain -- but they're about to close the betting table and I haven't a sou..
ambrose, Nyah!
ethan,"Billy, make sure Nyah's not followed."
billy,"No worries, mate."
nyah,Would you mind terribly?
nyah,I've no doubt..
ambrose, Hold on.
nyah,To win?
ambrose,What else?
ethan's voice,"Luther, smallest digital you got.  Ready to transmit.  Betting table twelve."
billy," Sorry about that, mate, that must've really - aggrhh!.."
stamp,Say again?
billy,Aggrhh-aggrhh-aggrhh...
stamp,"Whatever you're about in future, watch your step.  Never know who you might run into..."
stamp,Where's the loo then?
billy, - aggrhh-aggrhh-aggrhh...
billy, ...
ethan's voice,How'd you do?  Don't turn around.
nyah,I managed.
ethan,You noticed.  What're you going to do? Spank me?
billy's voice,Stamp's out of the loo.
luther,"There in twenty, Ethan.."
billy's voice,"Stamp's a little shaky, but headed your way, mate."
ethan,Copy that.  Who do you like?  In the race?
nyah, What race are we talking about?
billy's voice,"He's heading down the stairs, now.."
