Speaker,Dialogue
tony,What makes you thi:Lk --l'm not with the Navy? 1 CO 1 .i...Y U 0
toony,-Where did you hear that?
elizabets,"You wouldn`t know anything about it, would 'you?"
tony,I want to know where you heard that.
elizasets,"What difference does it make, it's ---"
tony's void,Stu? As Tony comes up:
palmateee,Scmething wrong?
tony,"I don' t know. They wove casually toward the newsstand. Palmateer Picks up a'Spanish language newspaper, idly scans it,"
tony,Sow many people know about t:-his mission? oAL.u.ATv-ZR Why?
tony,Z think there's been a leak in Washington.
pat mater,There are only five people who have any idea what's going on.
tony,is Artier Grundellius one of them?
tony,F Then maybe it's not that serious. -
palmsateer,"I If yon think the mission's compro- mised, we'll abort."
tony,No. I think it's all right.
anotar angle,Palmateer crosses to the elevator as Tony moves back toward the barroom. We move with Tony as a Bellboy intercepts him.
bellboy,"Senor Adams? There is a phone call for you. You can take it on the house phone if you like. Tony nods,.tips the Boy, then crosses to the house- phone and picks it up."
tony,Yes?
jorge,You zeccgnize my voice?
lizaseth,What in the hell's going on around here?
tony,Z don't know.. Tony turns and crosses out of the lobby as we ---
roberto,She's being questioned now? The Policeman nods. tRoberto turns to Tony.
roberto,You have to 'assume they'll be tortured. You have to assume that they'll talk.
tony,Then you're going to have to move right now.
on rtxiz,"as he jumps up onto the parapet, cocks his own machine gun and fires down into the square. As his bullets stitch the cobblestones moving up toward the group."
on tony,"At the sound of Ruiz 's first shot, he's got his sub- machine gun in his hands. He fires from the hip. Lopez throws up his hands, falling back. Ruiz spins on the parapet and falls into the street."
another angle,"as Jorge, Tony and-Roberto all `ire at the same time, blowing Magudo back down the basement stairs. Tony and the others dive down the stairs."
anctber angle,"A.: the sleepy Soldiers come tumbling cut of the build- ing in confusion, Barracho is spraying them with his automatic weapon while the other two are blowing the front doors away with their rockets. Smoke and plaster dust is heavy in the square. rives start to lick and flicker."
another angle,"As Borracho, Pepe and.Fararon run into the Presidential Palace, somebody has started pealing the bells of the Cathedral."
borracho,"This way. EEO rugs up the stairway, by the others. At the top of the stairs he turns, fires at the chaia that holds the chandelier anchored. The ceiling chews away. The chandelier falls with a crash of crystal."
tony's voice,Roberto! As Roberto hurries into the cell
tony,"Quick! Roberto runs in, whips out a knife and as Tony grabs the motionless body, the other cuts the line."
anotefr angle,"As they gently lay Arrigo's body on the floor, it is apparent he is dead."
forge,motheY of God.
another angle,"As E'ararcn cuts the Soldier down, then turns to Pepe:"
faararon,"Hey: This way. They stop. Fara_-cn and 2epe are standing _ in -: mouth of a i?.tp e n,ar-r-cw open -ig between houses"
another angle,"as Pepe and Fararon disappear into the darkness follow- ed by Tony, Roberto and Jorge."
another angle,"Pepe runs up, looks in. Tony and the others follow."
pepe,The keys are gone!
tony,"Get in. Tony is under the dashboard crossing the wires as the others start piling in. The motor starts, Tony slides behind the wheel. As they drive off ---"
tony,Which way?
roberto,Lett.
pepe,"Four. They will land at Quebrada. Roberto looks at his watch, then"
roberto,We can make it. Left again.
several cots,"of various Police cars as they get the message. Some swing around in Q-turns, Their sirens are winding up to a howl."
peps,".;esus, Mary and Joseph. "
as,"`Cis;n7VED % As another bullet hits the car somewhere with a clang. of metal, Roberto turns td Tony:"
featursitg tony,"As he drives, we see that Roberto has taken from his knapsack-pouch a mall detonating device such as we have seen in the demonstration of the doomsday car at Camp Peary."
roberto,Come on! Do- you want to ---
another angle,"Roberto has broken off as he looks at-Fararon. We realize that sometime during the chase the Pharoah has taken a bullet in the chest. Se's dying, and pink bubbles of blood fora and break on his lips as he stiizggles for breath."
roberto,"I'm sorry, old friend. Tony crosses and gets back into the car to help Fararon."
roberto,I'm afraid he's finished. At this point we hear:
jorge's voice,Here they come:
another angle,"as Jorge, Pepe and Roberto run to the center of the airstrip, looking upward. We can hear the sound of an approaching aircraft."
on moserto,"as he points a flashlight at the sky and signals a short and a long, the letter Alpha. AlNCTRER A0IGL.E - I:IC=1r--NG `""HE OC-6 The aircraft is now visible. ?rcm the Pilot's coc pit we see the answering signal , a long and th--ee shorts, the letter Bravo."
tony,Wait a minute.
ok tony,as he turns and fires at the jeep loads of Soldiers with his automatic rifle.
on tony,"as he runs for the plane. ON ?RAl?1Z as he sees Tony. A,NoTr.. ER ANGLZ As Tony :'ims up -o the m lane , =rarekie reaches down, drags him up and in. Bu-1-let hales are apvearing the fuselage of the plane."
viral,The cetinter-revolution has failed. The. people once more did not -rise up as expected.
newsman's voice,They burned American flags and threatened the safety of the Amer-
another angle,"as limousines 4ith soldiers on the ;enders and roofs come inching through the fist-waving, threatening mob. As the gates are opened, Soldiers with bayoneted rifles force the crowds back so that the cars can get through,"
closer,"In the American group we see Elizabeth Ann Dunne; the Senators McKissick and Barthalemew; Assistant Secretary Lucas; Speaker of the House, Cari.ock; and Stu Palmateer, looking cooler than he could possibly feel.- Over this"
anothsr angli,"AS G-=de? ii us starts to move throuch --he crowd of 3eoorters, (CCNT_-6 _qT '"
grdndelliiis,"If the underworld was behind it and I don't rule out the possibility at all -- that fact will be brought to light in open hearings before a- special committee of Congress. It's in the works right this minute, and subpoenas will be coming out by the weekend."
tony,"Listen, I -- He breaks off as Elizabeth's face goes pale with shock and she drops the bag on the floor. A couple of oranges roll across the rug as:"
tony,"I'm sorry, I had to talk to you She looks at him her expression almost readable as anger;"
elizabeth,You're listed as missing. It's on the wire.
tony,"Bey, wait a minute He kisses her."
tony,"What's all. this crying shit? She smiles, sniffles, blinks the tears out of her eyes,"
eli zabeth,Hello? NT. MoREHCIISE's O TI Y  - NI zHT
on elizabeth,as she speaks into the phane
ccntincted,Tony crosses over and takes the phone.
tony,Stu?
patwmateer,Are you all right?
tony,Considering.
palmateer,Good.
tony,How are you?
tony,Fes.
tony,I hope you don't mind a house guest.
augusto,Sam wants to see you.
devito,I'= at the Pcnchartrain. Ralph takes Danny by the arm and moves him toward a chauffeured limousine waiting at the curb. As he does
augusto,"Now. Tonight. He's got an idea how to get everybody off the hook. As.Augusto opens the door and ushers Danny into the back seat of the car, we ----"
augusto,We'll go in the back way.
chauff em,I Yes Sir. The Chauffeur turns down a side street and up an alley.
augiisto,"Give him the horn. The Chauffeur honks the horn. The Laborer grins over at the limousine, gestures, palms up."
augusto,So we walk. It's not far.
another angle,"as Augusta, Danny Devito and the Chauffeur move up toward the rear of the truck, the Laborer jumps down off the big barrel he's been sitting on."
laborer,"Hello Danny. At this point the Chauffeur wheels and grabs Devito in an arm lock, with one gloved hand clamped over his mouth."
on abgusto,as a knife suddenly glitters in his hand and he plunges it into Devito. Danny is kic-ting and st-aggling.
acwsto,"Hold the cocksucker still.. As Augusta plunges the knife into Danny again and again and again. AN WAVZ""11 r?Nf:I.E The Laborer has taken the lid of, the barrel. Danny sinks to the pavement, convulses and dies."
ancteer angle,"as the three men pick up Devito`s body, stuff him into the barrel, then hoist the barrel into the back of the truck. The jazz tr ttpet is sti l playing, as we --"
tony,Wha_ is it?
elizabeth,"Your friend, DeVito --- The TV` set has warmed up and now the Newscaster's voice comes over the pict'..ire of a middle-class house in Bayonne, New Jersey."
news caster,There have been no ransom demands and the Devito family -- although concerned -- are not yet alarmed.
another angle,"As the Television Newscaster switches to another item, we see a burning house, fire engines, so on."
newscaster,"Long Beach, New York. In a possibly related incident, the home of re- puted Syndicate figure Santsno Corleone was firebombed early this morning. Corleone, thirty-five, is in guarded condition at Saint Catherine's hospital with first } degree burns over two thirds of his --- Tony is out of bed. Be has switched off the TV set and crossed to the phone."
tony,"Long distance =;fc_aa,ion, please. h T e number of the Ve?as ?alms ---"
another angle,as Rocco Lampcne crosses up to him.
on rocco,I He looks around. There is a car full of Button Men in front of them. Another car full of button men behind. Rocco nods. Gets a nod back >rom each driver.
tony,Maatrocina?
another angle,"as the Corleone Button Men in the following car blasts at the attackers, the Shotgun Man blasts away."
anotser angle,"The Hagen car comes to a s tor on its wheels again. The Corleone Butt-an Men it the fol icwinc ca= -snt? cut, run up."
closer,"As Rocco Lampone comes out of the wreckage, the Button men are pulling Tony -- who is unconscious -- out. Lampone looks at Fritz and Hagen."
lone,Not a goddamned thug you can do for them. Let's get out of here.
lampone,"It's all right. It's all right. Gangway. We're getting him to the hospital! Man's hurt here! Clear the road:. As the Bystanders move back, the Corleone car burns rubber and digs out"
tony,Who are you?
xurse,"OY., gc?od, you're awake."
hiceael,How are you feeling?
s tony,What am I doing here? As Michael comes into the room and closes the door:
hiceael,I had Rocco bring you.
tony,A little.
michael,"The Doctor says it's nothing.to bother you, but I've always found it's easier to be brave about some- body else's headache."
tony,Did he say how soon T could leave?
tony,r'd like to get out of here as soon as possible.
michael,Let me ask you a question. Have you any idea where you stand?
tony,I'm not totally stupid.
michael,I aC 't think you're stupid. I think you're smart. 3 t not smart enough.
tony,t'n willing to learn.
michael,Good.
tony,Are 'you sure? Michael answers that question with a look: Of course in sure.
tony,The girl I was staying with and --- Tony breaks off:
tony,"Before I left, I called a man named Stuart ?almateer. "
michael,I told Tom Hagen -- God rest his soul --- but I warned him. it was a. mistake -- that whole Vidal business. As the only contact between our people and the Government you had no protec- tion. You were naked.
another angle,"As Tony sits. He's not sure whether he likes or trusts or is ready to forgive his father, but he knows the sound of good sense when he hears it."
michael,How long do you think the-Administra- tion would last if it were to come out that the President used the Corleone family to assassinate the head of a foreign state.
another angle,Michael takes out a cigar and goes about the ceremony of lighting it.
tony,You were saying?
xichael,Every year- -- on February third -- I've sent you a check. Those ohecks were never cashed
tcny,Would you like to '.cacw why?
michael,"r've always know why -- and z res- pect your reasons. But, neverthe- less, I'm your lather and anything t have is yours - if it's money you want, my friendship, the benefit of my experience -- if you'll accept it. It's yours."
tony,I I need your advice.
michael," There are two ways I see to handle this. First, I can make you dis- appear in. Sicily until everything blows over. Things change. Men get old and angers cool. In four or five years you could probably be safe to come home again.."
tony,What's the other way?
michael,Think about it. Sleep on it. We'll talk again in the morning.
servant,Your father will be out in a moment.
on tony,"as he picks up the picture of the Godfather, remem-"
another anc,as Tony turns from the table full of pictures with his grandfather's framed portrait still in his hand.
tony,"Yes.. As Tony puts down the picture, Michael comes up."
tony,Z remember that I loved him.
milbael,0 So did I.
tony,I've been thinking about these choices. Michael holds up his hand to delay the decision.
tony,It's a special honors program for First Classmen.
aiczael,Enough to make a life in t e Navy?
tony,No. Not that much.
michael,2 was surprised you didn't go to Dartmouth.
tony,"I thought about it, but Kay wanted me to go to Annapolis and the price was right."
michael,How's Hanover these days?
tony,About the same.
michael,I always liked that town. That' S where Z met your mother -- when I was going to school up there.
tony,I know.
tony,Why didn't you do it?
michael,Because one day a Sicilian pimp and dope peddlar named Virgil Solla2 O tried to assassinate my father -- your grandfather -- and I had to do something about it.
tony,is this so bad? Sa don't know. it depends or. what you call terrib? e . You have to
michael,You know what happened to ?'redo?
tony,He died didn't he?
mis,I had him killed. My own brother. It was something r had to do -- or felt I had to.
tony,Why?
michael,"He went against the family. So I waited until our mother died and then I -- (breaks off ,"
another angle,"There is a beat. To= and his father look at each other and for a moment we feel that Tony is going to cross to his father, then the moment passes:"
michael,Good.
morehouse,"Come in Adams, sit down. I've called Stu in on this --"
tony,what I have to say won't take long.
morehouse,Sow's your health? I understand you got a crack on the head?
tony,I'm fine now.
morebouse,you were up at your father's place in Tahoe? T::at d s rig
morehouse,Has he changed much?
tony,Not as much as I' d. expected.
tony,"We're wasting each other's time with this, Mister Morehouse."
tony,The big mistake was that I'm still alive.
tony,11 you'd managed to get rid of me down there - or in Vegas -- you' d be all right. silt it's too Late now. You've lost your chance.
horezouse,I don't know what the hell you're talking about. 
tony,If anything should happen to me -- anything at all -- you can find out. The full story will be all over the six o'clock news.
morehcqse,I'd like to hear your conception of the full story..
tony,"You were running a no-lose operation. if we succeeded, you were rid of Vidal. -- if we failed, the Corleone family was set up to take the blame. Your hands were clean. I was the only one who could dispute your story and I wasn't supposed to come back. I've found out that my res- ignation from the Navy was processed and accepted a full week before I went down here ---"
mopeeouse,Stu?
morehouse,A clerical error.
tony,And I don't buy it.
morebouse,"don't give a shit if you buy it or not. And I'll tell you some- thing else, Mister Adams, or what- ever your fucking name is, I don't react favorably to blackmail."
tony,"It's not blackmail. It's a simple statement of fact. If anything happens to me or if the Corleone Family is damaged iz these Senate Hearings, then the whistle blows and the whole zdmin .st_ation aces."
morehouse,"And what makes you think T. give a shit about what happens to the Admin- istration? Morehouse grins without humor. Tony's eyes flicker. Morehouse has told something that Tony needed to know. Morehouse is up and coming around the desk, as he continues. _"
tony,No. You've taken over the job.
elizabeth,"This is Elizabeth Ann Dunne coming to you from outside, the. Senate. Caucus Room where the Senate Select Co=i.--tee on Intelligence is meeting this morn-- ing ..,..."
elizabet3,This is Senator Paul Barthalemew Of Pennsylvania who will chair the Committee.
harthale ew,"Take your seats, please. Sergeant at Arms' Will. you see that every- an takes his seat? We pan over to the door as Tony enters and finds a seat."
ancther angle,as Prankie Rizzi and Rocco Lampone are coming up the hill toward Augusto. They pause:
lampone,"Hey Ralph? Augusta torus. His eyes flicker to the gun, then back to Rocco and Frankie. He smiles warmly:"
agsto,Hey Rocky. Whaddya say? Waddya doin' up here?
anotber angle,"as Augusta wavers, his face goes slack and he plunges into the ground at F'rankie' s feet. The ax has fallen from his hands."
davideaii,"S have. a memo here from the Director of the FBI to the Director of the CIA with copies to the Army, Air Force, Navy and State Department Intelligence Offices. It states that one of our informants -- well, I' l1 read it (ro"
mc rissicx,Did this informant identify the other underworld family?
davideau,"0 so Sir, he did not."
mc kissicx,"Would you care to speculate,"
geary,"Just a minute, Senator -- I whole- heartedly object to this Committee being used as a for,= for spec- ulation based on an anonymous report of an alleged conversation. Reput- tations. could be recklessly and i --e- grievably damaged."
mc rissicr,"Very well, very well. We wouldn't want to damage any of the constituency of my esteemed Collegue from Nevada. --"
geary,Many thanks to the distinguished Sv..nior Senator from our Wes tern Sister State of Utah.
maatrocina,Yes?
secretary's voice,"A couple of gentlemen here from the Internal Revenue, Mister Maatrocina."
secretary,Yes sir.
maatrocina,All right. Send 'em in.
first man,"It's about your income tax, Sir."
maatrocita,My taxes are handled by the biggest firm of accountants in New York City. It costs me a hundred thousand doll- ars a year and you two assholes in cheap- suits are going to come in here
and,"Sam Maatroci.na breaks off. The Second Young man has hit him an open-handed karate chop on the side of the neck. Now, before Maatroctna can speak or cry cut, the Aan has hit :taatrocina a seccad chop, shat- ter .ag his adams apple."
another angle,"As Maatrocina goes to his knees, his eyes goggling, the First Young Man has crosses to the window and opened it. Now he and the Second Young Man carry the wide-eyed New York Don to the window and throw him out."
geary,"No. No. What I'm trying to get from you, General, is, as Director of the Central Zntelligence Agency, did you ever have any kind of order in writing authorizing you to assass- inate the head of a foreign state?"
vanderhorst,"No, Sir. Z did not."
mc xissicx,"Well, come on now.. That's hardly the thing that would be put in writing, now is it?"
exry,Well what would it be put n 44 aol writ=q?
mc kissicx,"X suggest that it would be put into the same kind of phraseology that Henry used to his Barons when he said, 'Will, no one rid me of this turbulent priest?' He didn't tell them to go kill Thomas --z6 Beckett., but the final result of it was murder in the Cathedral ---"
gary,What has Thomas 3.~ Beckett got to do. witii the subject at hand? ---
csc rissicx,If the Distinguished Senator from Nevada will refrain from ---- Ba -halemew is beating with the gavel on his desk.
bartsalemew,Gentlemen: Gentlemen!
closer,as Tony takes a bite of his hot dog.
tony,These are good. You ought to stave one.
palmateer,"I don't have a lot of time, Tony."
tony,"First, I wanted to say that although I'm sure that I was set--um to be killed down there, I never thought you were mixed up in i t."
tony,Z hear that Morehouse is being called in by the CommI tree to testify.
palmateer,So they tell me.
tony,"Well if he does -- and. I'm telling you this as a friend --- he's going to bring the roof down on him self --- and you too. As Pa.lmateer puts the newspaper down, looks at Tony:"
tony,"That's definite, Stu."
closer,as Morehouse goes to the cabin. The snap lock has been unlocked and the hatchway is open. There is a dim light in the cabin.
moreeouse,What the hell is this?
lampone,Is he dead? Palmateer kneels to check Morehouse. PAL.yATEER Yes.
lookout,Bridge.
bosun,Bridge aye.
lookout's voice,That yawl looks like it's adrift.
another angle,"As Morehouse's sailboat drifts in the calm, it's sails up and motionless, it's tiller untended. The patrol boat noses up:"
bosun,"Ahoy, the yawl. You all right? - No answer. The Bosun jumps aboard."
bosun,"Hello? Avon Lady. if anybody down there's doing anything they shouldn't, now's the time to - Tae Bosun has looked down into the cabin. 3e breaks off and turns back to the Patrol boat."
grundellius,"And in conclusion, I'd like to say that I believe these hearings have served a great, good purpose. in spite of the fears that the hear- ings would do hartto the fabric of democracy, our Nation's stronger to- day in the knowledge that we do not export revolution or use murder as an extension of diplomacy."
geary,Hear. Hear. ANOTHER ANGLE - THE At7D IENCE Tony and Elizabeth are together. Elizabeth is applaud- ing Grundellius. Tony looks over at her.
elizabeth,"Mister Secretary, Senator Geary, I'd like to present Tony Adams. There are general greetings, and then, as they move S toward the doors."
geary,"I believe we have mutual friends in Nevada, Mister Adams."
tony,Yes Sir. I believe so.
geary,If there's ever anything I can do you come see me.
tcny,"I might just take you up on that, Senator. As they exit ----"
theme,SLOW DISSOLVE
