Speaker,Dialogue
mordred,"We will embrace only in battle. Father, and I will touch you only with the blade of my spear."
mordred,"I will muster a great force of knights, and I will return to fight for what is mine."
arthur,So be it.
perceval,"Illusions. I will never find it again... I am sorry, woman, that I frightened you."
perceval,"Good woman, do you have any food? Some water?..."
peasant,"The little we had, we gave to Mordred's knights. He has taken this land. Tell the King that now we must look to Mordred."
second peasant,But we will give you some water...
perceval,"I have lost my horse, my armor, my sword. I have lost my way. I have lost my strength. I have lost everything... I will not lose hope."
figure,Who does it serve?
perceval,"You, my lord."
figure,"I have waited long for you. Once you almost saw, but fear blinded you. Why am I served from the chalice?"
perceval,Because you and the land are one.
figure,I am wasting away and I cannot die. And I cannot live.
perceval,You and the land are one. Drink from the chalice. You will be reborn and the land with you.
figure,But who am I?
perceval,You are my lord and King. You are Arthur.
arthur,I didn't know how empty was my soul until it was filled.
kay,"Perceval, you have returned!"
arthur,"Ready my knights for battle; they will ride with their King once more. I have lived through others far too long! Lancelot carried my honor and Guenevere my guilt. My knights have fought my causes. Mordred carries my sins. Now, at last, I will rule."
nun,Go away. No man is allowed beyond these doors.
arthur,I am Arthur.
arthur,"Guenevere, accept my forgiveness, and put your heart to rest. We have suffered to long. I have always loved you, and I still love you."
guenevere,"I loved you much, as King, and sometimes as husband, but one cannot gaze too long at the sun in the sky."
arthur,"Forgive me, my wife, if you can. I was not born to live a man's life, but to be the stuff of future memory. The fellowship was a brief beginning, a fair time that cannot be forgotten; and because it will not be forgotten, that fair time may come again. Now once more I must ride with my knights to defend what was, and the dream of what could be."
guenevere,I have kept it.
arthur,I never dared to hope all these years that it was in your keeping.
arthur,"I have often thought that in the hereafter of our lives, when I owe no more to the future and can be just a man, that we may meet, and you will come to me and claim me as yours, and know that I am your husband. It is a dream I have..."
arthur,Guenevere...
knight,It is only me and my son. All other knights of the dukedom have rallied to Mordred.
arthur,What horror is that?
knight,"Mordred, sir. He digs for precious metals, with which he buys the loyalty of men at arms, binding them to his side."
arthur,"I am outnumbered ten to one by Mordred's forces. Merlin, I need you at my side as you were once, my friend, to give me courage. There are no war tricks that will fool Mordred. He was weaned on blood."
arthur,"More than I ever did, I need you now. Where are you, Merlin? Is it true that Morgana has trapped you?"
arthur,"...If only you could be at my side, Merlin, to see me wield Excalibur once more..."
arthur,"What is this place? It is rumored Merlin, that you drew your power from these circles..."
arthur,"Quiet. You'll wake the men, and they must fight tomorrow for their very lives."
merlin,I know. I have heard noises and echoes through the stones...
arthur,"What is this place, Merlin?"
merlin,"It is like a tree. The roots of the stones spread out across the land and they draw on the thoughts and actions of men. Like sap those human matters course through the stones feeding the stars that are the leaves of the tree. And the stars whisper back to men the future course of events.  But the earth is being torn apart, its metals stolen, and the balance is broken and the lines of power no longer converge. In fact, I nearly didn't make it in one piece."
merlin,"But, I'm here."
arthur,Where have you been these many years? Is it true that Morgana--
merlin,"--Stories... You brought me back. Your love brought me back. Back to where you are now, in the land of dreams..."
arthur,"Is this a dream? Tell me, Merlin!"
arthur,Merlin?!
kay,"Merlin, will I live...?  ...I was dreaming..."
arthur,Of Merlin?
kay,Yes. He spoke to me. He said I would fight bravely tomorrow. I have never dreamed of Merlin before.
arthur,"I dreamed of him too... Merlin lives! He lives in our dreams now, in that dark and shadowy place that is as strong and real as this more solid one. He speaks to us from there."
merlin,"I have returned, enchantress. You are beautiful, magnificent. Have you used up all the magic you stole from me to keep yourself young? Have you any magic left to do battle with Merlin?"
morgana,"You provoke me, Merlin."
merlin,"What's behind that beauty? A wizened, cold-hearted snake."
merlin,You are a snake about to strike!
merlin,And I am the staff that drives the snake back.
morgana,"Burning with the fire of desire, I am the flames that consume the staff to ashes."
merlin,I am the cloudburst that quenches the flames.
morgana,"I am the desert, where water disappears--"
merlin,"--I am the sea, which covers the desert forever under its weight."
morgana,"--I am the fog and mists that rise up from the sea, escaping..."
merlin,Fog and mist! You couldn't be that. You don't have enough magic.
morgana,...I have the desire and I have the magic...
merlin,You are mine at last. I am the sea and you will never escape me. Fog and Mist...!?
lieutenant,"A fog is rising, sir."
mordred,That cannot be.
mordred, My mother has a sense for such things. She said there would be no fog.
mordred,...Mother?
arthur,"Kay, you will lead the attack. Perceval, you will stay with me."
arthur,"Be cautious, my brother."
arthur,"In this battle there is one thing I must do, that no one else can. Find Mordred and kill him."
perceval,There are too many on Mordred's side. We cannot hold out much longer.
kay,He can be no other.
arthur,Lancelot?... It is Lancelot!
perceval,"No, my lord. We seek Mordred."
kay,I will join him.
arthur,Has anyone seen Lancelot?
squire,"He lies over there, sir."
arthur,Squire! Here!
lancelot,Arthur.
arthur,"Lancelot, I will save you... Don't die."
lancelot,My salvation is to die a Knight of the Round Table.
arthur,"You are that and much more. You are its greatest knight, you are what is best in men. Now we will be together--"
lancelot,"--It is the old wound, that has been opened. I have always known it would be the gateway to my death, for it has never healed. Let my heart do its job, my King, and pump me empty..."
lancelot," Guenevere, has she come to you, is she Queen again?"
arthur,"She is, Lancelot."
perceval,The fog is lifting. Only we remain alive.
arthur,But for Mordred. Where is Mordred?
mordred,Where is Arthur?
arthur,"No, Perceval. Now it is time for me to raise my sword.  Mordred, prepare to meet your death."
mordred,"I wait for you, Father."
arthur,Draw the spear from me. Do it.
arthur,"There is one thing left to do... Excalibur... And you must do it, Perceval. Leave my wounds, I command you."
perceval,I cannot--
arthur,--Take Excalibur. Find a pool of calm water and throw the sword into it.
arthur,"Obey me, Perceval. You must act for me. It is my last order as your King. Do it, and be back!"
perceval,It is too precious a thing. I can't...
arthur,"When you threw it in, what did you see?"
perceval,...I saw nothing.
perceval,"My King, I couldn't do it. Excalibur cannot be lost. Other men--"
arthur,--By itself it is only a piece of steel. Its power comes from he who wields it. For now there is no one. Do as I have ordered!
perceval,Arthur!
perceval,Arthur! Will you return?
perceval,"All the knights of the Round Table are dead. Excalibur is returned. Arthur is gone. Maybe he lives, maybe he will return..."
perceval,"Only I remain, and this..."
