Speaker,Dialogue
armansky,The reason you can find no record of her is because her records have been sealed. She's a ward of the State. BLOMKVIST What does that have to do with anything. ARMANSKY She's had a rough life.     Can we not make it rougher on her?
salander,"Who is it? BLOMKVIST O/S Mikael Blomkvist. Her mind races, as Blomkvist's did to the news someone had invaded his privacy. She unlocks the door. Cracks it enough to see him. He smiles, but it's disconcerting. She's not sure it's a harmless one. BLOMKVIST May I come in? SALANDER Actually I'm not really up  -"
blomkvist,That's okay. 79.
blomkvist,I assumed you wouldn't have had breakfast yet so I brought some bagel sandwiches. And tomato juice. Good for hangovers. Where do you keep the coffee? SALANDER Hey.  Hey -  Who do you think you are? BLOMKVIST I'm the guy you know better than my closest friends do. He opens cabinets looking for the coffee.       She stares.
blomkvist,"We have a lot to talk about, so why don't you take a shower, put on some clothes and get rid of your girlfriend. 139   INT. SALANDER'S APARTMENT - LATER                             139"
blomkvist,That won't be necessary.
blomkvist,Your report on me was quite detailed but for me not very entertaining.
salander,"Wennerstrom wasn't entertained. Blomkvist lets it go. BLOMKVIST Your boss Armansky tells me you only work on things that interest you. I guess I should be flattered. He also says you're the one he goes to for jobs that are, `sensitive' is the word he used. I'll use `illegal,' since that what it was when you hacked into my computer.  I'm not going to do anything about that. I could but I won't. What I'm going to do is tell you a story. If it entertains you, maybe you'll decide to help me research it further. If it doesn't, I'll wash the dishes and leave ... Are you going to even touch your food?"
salander,What kind of research? BLOMKVIST Lisbeth - may I call you Lisbeth? I want you to help me catch a killer of women.
blomkvist,I've identified R.J. Her name's Rebecka Jacobsson.  81.
blomkvist,"We need to somehow figure out who they are, what happened to them, what the Leviticus verses have to do with  -"
salander,"Getting started. You can keep talking if you want. Blomkvist, slightly taken aback, picks up the Leviticus Xerox from the floor. BLOMKVIST Would you like this?"
salander,Got it.
blomkvist,I'm home.
salander,My trainer.
salander,Boxing.
salander,"What? DET. ISAKSSON  Come with me, Muhammad. 161D   INT. KARLSTAD POLICE FILE ROOM - DAY                     161D"
salander,How exactly was she killed?
salander,"Salander. DET. ISAKSSON Miss Salander, if you don't mind my asking, when's the last time you ate? 85."
salander,I have a high metabolism.      I can't put on weight.
frode,"He needs surgery and there's no DNR. So it's up to the family to decide to resuscitate or not, and they're not good at decisions."
frode,How'd it go with Ms. Salander?
blomkvist,She said yes.
frode,He was asleep when I last looked in. We can check. 86.
isabella,"No, you can't check. You can instruct him to pack his things and leave. MARTIN Mother - ISABELLA Don't use that tone with me.  This family's had enough tragedy without you dredging it all up again."
frode,"Actually, Isabella, Mr. Blomkvist works for Henrik. ISABELLA And who do you work for, Dirch? Remind me who pays your salary?"
birger,We should put this to a vote.
martin,"Don't be an idiot, Birger."
birger,It's a family decision like any other. Cecilia?
cecilia,What. BIRGER Am I right?
cecilia,"You are so seldom right about anything, it's hard for me to say yes. But  -"
martin,"No. We should do what Henrik wants, and we know what he wants. ISABELLA Henrik - is in there fighting for his life. This -  - is the last thing he needs."
uddevally detective, All right. Thanks.
salander,Can I make copies? UDDEVALLA DETECTIVE I can make them for you if our machine's been repaired. SALANDER That's okay.
martin,My family is impossible. It's why the company is such a mess.  89.
blomkvist,"It's all right. MARTIN It's not all right, she's unbearable. But it has nothing to do with you. It's between her and Henrik ... She lost it when my father died. The drinking - her state of mind - it all got so bad Henrik took me and my sister away from her, leaving her alone in our old house on the other side of the island like she was excommunicated. She's never forgiven him. And he seems as lost now as he must have been then."
martin,"You have to stay and keep working. You're Henrik's last chance at some kind of resolution. Put this to rest for him one way of the other, and I'll try to keep my mother away. But, please, do it as quickly as you can. BLOMKVIST I'll  -"
blomkvist,"Lisbeth, this is Martin Vanger."
martin,"How do you do. SALANDER Fine. She comes past them without another word. Martin can't help noticing her wasp and handcuff tattoos. Looks after her as she disappears into the cottage. It's hard to believe, but he has to ask:"
martin,Girlfriend? 90.
blomkvist,Assistant. 166A   INT. COTTAGE - MOMENTS LATER                           166A
blomkvist,Any trouble finding the place?
salander,Everyone in town knows who and where you are. BLOMKVIST That's comforting. Are you hungry? Want a sandwich?
salander,"No. Busy setting up her laptop on his desk, starting it up, sitting down at it, she's all but ignoring him. BLOMKVIST I used to have a motorcycle.    When I"
salander,I know. She hands him her own dog-eared Bible and a copy of the list of names and initials he gave her -
salander,The five cases from Harriet's list. And five more she missed - three I'm sure about.
blomkvist," ""If a man lies with a woman having her sickness, he has made naked her fountain and she has uncovered the fountain of her blood."""
salander,"Cleaning woman and part-time palm reader, tied up with a clothesline, gagged, raped, head crushed with a"
blomkvist,"""A woman who is a medium or sorcerer shall be put to death by stoning."" She's lit a cigarette and brings up the next photos -"
blomkvist,I only smoke outside.
salander," Sara Witt, 1964. Daughter of a pastor. Tied to her bed, raped, charred in the fire that burned down her house. Leviticus -"
blomkvist,"21:9. ""The daughter of any priest who profanes herself by playing the harlot, profanes her father and shall be burned with  -"
salander," Magda Lovisa Sjoberg, 1960 -"
blomkvist,"Leviticus 20:16 - ""If a woman lies with any beast, you shall kill the woman and the beast, their blood is upon  Lea Persson, 1962 -"
salander,"Found by her sister in their pet shop - raped, beaten. The killer uncaged the animals, smashed the aquariums. There was a parakeet inside her. Leviticus 26:21/22. Before Blomkvist can find the verse, she's on to the next ones. More photos of murdered girls -"
salander,"Eva Gustavsson, 1960. A runaway. Raped, strangled, a burnt pigeon tied around her neck. Lena Andersson, 1967, a student. Raped, stabbed, decapitated - BLOMKVIST Okay -"
salander,"I'm not done - BLOMKVIST It's all right, we're looking for a serial murderer ... But what does it have to do with a 16-year-old girl on an island?"
salander,"She was looking for him, too."
blomkvist,Which means they're Jewish names.
blomkvist,I can see why Armansky values you so highly. Your work is very good. SALANDER It interests me.
salander,I can sleep on a couch. BLOMKVIST So can I.
blomkvist,"Okay.  Good night. SALANDER Night. She switches off the lamp.   Then, in a moment, in the dark -"
salander,Harriet's name isn't.
blomkvist,Isn't what.
salander,Jewish. A170   EXT. COTTAGE - MORNING - ESTABLISHING                    A170 170    INT. COTTAGE - MORNING                                    170
salander,Have some coffee. BLOMKVIST I will. And then we'll have a talk about what's yours and what's mine.
salander,It's amazing what you figured out from the parade photos.
blomkvist,Thank you.
salander,Too bad you don't have hers.
blomkvist,Whose.
blomkvist,"Can you read that? SALANDER A, C, Three - the rest is blocked. 96."
salander,"N, something, R, S, J -"
blomkvist,Norsjo.
salander,"Then something, K, something, R, I, F, something, I -"
blomkvist,Carpentry.  Is that a phone number? SALANDER Too small to read.
blomkvist,"I wouldn't think Harald would sign his name like this, would you? 97."
frode,I can't say I know how he thinks.    He might.
blomkvist,Has anyone spoken to him about me since I've been here? FRODE Maybe Isabella. No one else.
blomkvist,Could she do something like this?
isabella,Who's this creature now?
frode,I'm calling this off.
blomkvist,No. You're authorizing me to rent a car. 172AA   INT. HOSPITAL - LATER - DAY                            172AA
salander,They don't bother me. BLOMKVIST I'm sure they're not used to people who look like you. SALANDER They don't like you either.
tech clerk,I can't give you any of this stuff without authorization from Mr. Armansky.
salander,"So call him. The clerk picks up a phone, but then sets it back down. Picks up the list again. TECH CLERK Next time, I'd prefer you fill out the proper paperwork. A175   EXT. HIGHWAY - DAY                                        A175"
clerk 1,Can I help you? 99.
blomkvist,"I'm waiting for the older gentleman, thanks. He gestures to a clerk in his 60's helping a customer. 178    INT. HARDWARE STORE - LATER                               178"
blomkvist,"The carpentry shop is gone. I don't know if he worked there or not. If he did, maybe he used to buy hardware here."
clerk 2,I don't recognize him.      Sorry.
blomkvist,I had to start somewhere.      Thanks. As he gathers up the photos to leave -
clerk 2,"I'm no detective, but I think I would've started at the retirement home. Blomkvist looks up.    Not a bad idea."
blomkvist,Brannlund.
forsman,Assar. 100.
blomkvist,"You wouldn't happen to know where I could find him, the son? FORSMAN Next to his father at the cemetery. He was killed in an accident on a job site years ago. But she might be alive -  His widow."
blomkvist,"You were taking pictures, too. Which I'd very much like to see if by some miracle you still have them. MILDRED It wouldn't be a miracle.    We were on our honeymoon. But why?"
mildred,How awful. 101.
mildred,"She does look terrified. Mildred gets up with purpose, goes into another room, returns with a photo album. Leafs past wedding photos, to honeymoon photos and stops on the only one she took of the parade. She hands the album to Blomkvist."
blomkvist,Would you mind if I made a copy of this? 181   EXT. BJURMAN'S OFFICE BUILDING - LATE AFTERNOON            181
bjurman,"Ground, please. A finger presses it.    The doors close and the elevator starts down."
salander,How's your sex life?
salander,I didn't care much for your last report.  - SALANDER Don't speak. I don't want to hear your voice. Just nod.
salander,Start looking for a shrink you can bribe to swear under oath he can find absolutely nothing wrong with me. He nods. She gets the elevator going again and steps closer to him. He tries bowing his head like a dog being scolded. She lifts his chin like he did to her before he raped her.
salander,And stop visiting tattoo removal websites or I'll do it again - right here.
blomkvist,It's that bad? 192   INT. COTTAGE - NIGHT                                      192
salander,Yes. Splits it in two thinner lengths with her chewed finger nails -
blomkvist,What is that -  Is that necessary? 105.
salander,Yes.
blomkvist,We can't just tape it? SALANDER No. She perches on the edge of the tub where he sits - still in his pants - half-submerged in tepid water - bottle of vodka in his hand.
blomkvist,Did you sterilize that? SALANDER No. BLOMKVIST You didn't?
salander,Drink some more. He takes a swig from the vodka bottle. She reaches to his face with the needle and floss -
blomkvist,"Careful, it's my eye."
salander,Don't move.
blomkvist,What am I doing here ... why did I ever come up here ...
blomkvist,"Apart from the fact that I'm old, we work together. SALANDER You work with what's-her-name. That's worked out for you."
blomkvist,"I have some standards of behavior, believe it or not."
salander,You need to stop talking.
salander,You want me to open a window?
blomkvist,"I like working with you, too. 196    OMIT - INT. HOSPITAL CAFETERIA - DAY                       196"
frode,"People hunt on the island, Mikael. Gunner's out there shooting something almost every day for his dinner. It could have been a stray shot."
martin,"Not from Gunner. If he wanted to shoot him, he'd have shot him. 108."
frode,We get poachers. They're not always such great shots.
martin,"Or he's right, Dirch.        What if he is? This has to stop. Frode regards Blomkvist."
frode,Do you want to stop?
blomkvist,"I have police reports, photos, Henrik's notes, my own notes, and Lisbeth's research. What I don't have are Vanger Industries records. That's what I want."
frode,Why?
blomkvist,Will you authorize it?
frode,I could but why on earth would I? BLOMKVIST Because I'm asking.
frode,The private corporate records.  How far back?
blomkvist,All the way.
blomkvist,Henrik said I have access to everything I need. This is what I need.
frode,That's not what he meant. BLOMKVIST Let's ask him. 109.
frode,He's not well enough to ask.
blomkvist,"I'd be happy to sign a nondisclosure statement, if that helps you."
frode,Excuse us a moment.
martin,I think Henrik would say yes. FRODE That's why he has me. To protect him from himself. This is insane. MARTIN What do we have to hide?
frode,"Over the course of 120 years of doing business? Plenty. MARTIN If he needs this to do his job, he should have permission. This goes against every privileged, confidential bone in the lawyer's body. He can only stare at Blomkvist and Salander across the room, wondering why he hired either one of them."
salander,What am I looking for? BLOMKVIST Any connections between the company's holdings and the towns where the women were killed ... and everything about Frode.
blomkvist,I was wondering if you could do that.
cecilia,"I don't speak to him, as you know."
blomkvist,You couldn't make an exception in my case.
cecilia,Are you afraid to be in the same room with him? I'm not saying you shouldn't be. BLOMKVIST You won't help me? CECILIA Sorry. 202   INT. VANGER INDUSTRIES - DAY                            202
lindgren,"Are you finished? SALANDER No. I need to know where all the factories, offices and projects were"
lindgren,You already have everything.
salander,"I don't. Nothing on subsidiary corporations, partnerships, or suppliers."
lindgren,Then you'll have to do without.
salander,"Mr. Frode said I have access to whatever I need, and I need this."
lindgren,He said you have access to this floor.
salander,"Call him. The woman stares at her for a long moment, then picks up the phone."
harald,Sven Olof Lindholm.
harald, Me.
harald,But your interest is in my more candid photographic work.
harald,Blom ... kvist ...  With an `o' - or a `u.'
blomkvist,`o.'
harald,An `o.'   Blom - kvist.
harald,I'm not a recluse. I don't close my door to anyone. They just don't visit.
blomkvist,"Perhaps if you redecorated. HARALD Hide the past like they do. Under a thin, shiny veneer. Like an Ikea table.  I'm the most honest of all of them."
blomkvist,The family. HARALD Sweden.
harald,Two point eight.
blomkvist,Pardon me? HARALD The Zeiss Tessar on my Hasselblad. Excellent lens.
blomkvist,"No, it's - I can't tell who it is from this angle."
harald,That's Gottfried's boy.
blomkvist,"Martin? Harald nods, hands it back, smokes. It's not unusual Martin would have joined the search party - it would be unusual if he hadn't - it's his sister that's missing - but this blazer he's wearing troubles Blomkvist -"
harald,"Handsome but useless young man, Martin. Like his father."
lindgren,We're closing. 115.
salander, Nowhere near finished.
lindgren,I'm not staying late.
salander,"I am. And I need access to all the rooms, including any that are locked.  Call Frode. 208   INT. HOSPITAL - DUSK                                     208"
martin," Yes, Ingrid, what's the problem? LINDGREN V/O This girl wants a set of keys now. To my room as well. It's outrageous."
martin,It's fine. Just tell her to make sure to leave the keys with security when she's done.
martin,I stopped at the hospital on my way home. Henrik asked me to ask you something. BLOMKVIST What.
martin,"Come on in, I'll make you a drink."
martin,What happened to you? BLOMKVIST When.
martin,Now.
blomkvist,I fell in the dark. MARTIN You don't have a flashlight?     I'll give you one. BLOMKVIST I just wasn't being careful.
martin,How's the investigation? BLOMKVIST Nothing new to report.
martin,Dirch says Ms. Salander is clever. Maybe she'll turn something up.
blomkvist,Maybe. 122.
blomkvist,Thanks. 222   INT. ARCHIVES - NIGHT                                     222
martin,What?
blomkvist,You said Henrik asked you to ask me something.
martin,I just did.
blomkvist,What?
martin,How the investigation's going.      That was his question.
blomkvist,Oh.
blomkvist,Sure.
martin,Nothing at all?  New. To report. BLOMKVIST No. Martin regards Blomkvist in another silence.        Then -
martin,I can see you're anxious.
blomkvist,No.
martin,To get home.    After your walk.
blomkvist,I suppose I am.
martin,To have dinner. With your girlfriend. BLOMKVIST My assistant.    Yes. MARTIN We'll have better luck with a gun.
blomkvist,Sorry? MARTIN When we go hunting.
martin,A gun.   Rather than a knife.
martin,"You just couldn't stay away, could you."
martin,I want to show you something.     Bring your drink. Leave the knife.
martin,You know what's harder than shooting someone? Just missing them. That was a very good shot up at the cabin.
blomkvist,It didn't work. I'm here.
martin,"Mikael, it did work.     You're here. They come through a pantry, at the end of which is a door."
martin,"Open it. Blomkvist does. Sees steps leading into darkness. As they descend Martin flicks a switch and bare fluorescent tubes flicker on to reveal: A furnace. Washer. Dryer. Old discarded furniture. And another door. A steel one. As they approach it, Martin presses a little remote and the lock on the steel door clicks. MARTIN Push it open."
martin,Switch is on the left.
martin,Why didn't you just go home. BLOMKVIST I assume you mean the opportunity for that has passed.
martin,How'd you do it? What did you find? 126. 126. Dragon Tattoo Final 9/1/11 SZ
martin,We can talk or we can just get on with it. It's really up to you.
blomkvist,I found a picture no one had seen before. MARTIN Of. BLOMKVIST You. In your Uppsala prep school blazer.
blomkvist,That you lied about where you were that day. Or rather when.
martin,"Did I? If I did, so what.    People lie all the time."
blomkvist,It also said that Lena Andersson was a schoolmate. MARTIN Lena ...  Where's this picture now? With all the other junk on your desk? BLOMKVIST A print is. Digital copies are on a secure photo site. 127.
martin,That's a lie ... How much does the girl know?
blomkvist,"Stockholm.   She went there this morning. MARTIN And that's a lie. She's sitting in our offices looking at more old crap. Our archives manager called me - very perturbed with this girl. Lisbeth. I like that name. Lisbeth. When Lisbeth leaves I'll get a call from security, so I can be at your cottage to greet her when she arrives - He holds up the keys he took from Blomkvist's pocket when he was out cold."
martin,I can't thank you enough for bringing her to me. 228B   INT. COTTAGE - NIGHT                                    228B
martin,"So what would you like to know? There are so many things, but also no point, so Blomkvist says nothing."
martin,"You're the journalist, ask me something."
martin,You can't be a sloppy technician like that.   You can't drink to excess like he did. This takes discipline. It's a science of a thousand details. The planning. The execution. The cleanup. I'm sure I don't have to tell you you're going to make quite a mess.
martin,That's the interesting thing. Because most of the time I am just like everyone else. I just have a bigger secret. It's wonderful really - standing there waiting for a train - or on a street corner as people brush past me. You know what I mean;  you have secrets. You had one when you came up here. It made you feel - special. Didn't it?
martin,Can I ask you something? Why don't people trust their instincts? They sense something's wrong - someone's walking too close behind them - yet they don't cross the street. You knew something was wrong - you even knew what it was - but you came back into the house. Did I force you? Did I grab you and drag you in? I just offered you a drink.  You'd never think the fear of offending could be stronger than the fear of pain - but you know what? It is. They always come willingly.
martin,Say something.
blomkvist,You are a sick fuck. MARTIN ... Is this an interview or an editorial?
martin,"You're right, this behavior is unacceptable. I know that. But we're not completely different. We both have desires. Satisfying mine just requires more towels. Martin regards Blomkvist in a silence.    Then -"
martin,Anything else you want to know?  All right. Whatever you say.
martin,What happened to her.
blomkvist,You're choking me - MARTIN You found her? BLOMKVIST You killed her.
martin,You useless fuckin detective. 132.
martin,Too tight to talk? It is.   Blomkvist can utter no sound but a gag.
martin,Good.   I'm tired of talking to you.
martin,It's time. I don't want to be late for my date with our girlfriend. 133. 133. Dragon Tattoo Final 9/1/11 SZ
salander,May I kill him?
blomkvist,He has more guns in the den -
salander,I know.
salander,Dead. 234   EXT. HEDESTAD - DAWN                                       234
salander,Asleep.   Coffee? There's no milk.
salander,Sad.
salander,I said it's sad.
frode, What do you know about this?
frode,I have to talk to  -
salander,Let him sleep.
frode,What are we going to do?
salander,"We're going home, Mikael and me. I don't know what you're going to do."
frode,I'm going to the police.
salander,Show them the videos while you're at it.
frode,The - Salander points to a stack of video tapes. 137.
salander,Would you like to see them?
frode,No. 236A   INT. COTTAGE BEDROOM - LATER - MORNING                      236A
blomkvist,How is it someone who's 23 is a ward of the state?
salander,I'm mentally incompetent and can't manage daily life.
blomkvist,Since when have they said that. SALANDER Since I was twelve. BLOMKVIST Something happened when you were twelve?
blomkvist,"It's all right, you don't have to tell me anything -"
salander,I tried to kill my father. I burned him alive. Got about 80 percent of him.
blomkvist, Oh.
salander,I think so.
blomkvist,"Martin didn't deny killing anyone. But when I mentioned Harriet, he was confused. He was angry - at me - for not being able to tell him what happened to her.  What if she did somehow get away? Could she have done that? Could she have done it alone? He goes up to his wall of suspects."
blomkvist,"Is she's alive, there's only one person in this family who would know where she is."
blomkvist,"I have to go away for a couple days. When I come back, I hope to have an answer for you. Such a possibility stuns the old man. He regards Blomkvist a moment. Then Salander ... VANGER Would the young lady mind giving us a moment of privacy."
blomkvist,"She's my partner, Henrik.     She should stay. A tiny, tiny, tiny smile finds its way to her face at the mention of the word `partner.'"
vanger,What have you found?
blomkvist,I'm not sure.
vanger,Don't treat me like a child.      Tell me.
blomkvist,I can't.    I don't know.    I need a week.
vanger,I've waited forty years.     I can wait another week.
blomkvist,I always liked this song.  You don't? 140.
salander,"I don't like classical music. A strange-looking young man comes in, regards the strange- looking trio at the table, comes over. To the fat man -"
trinity,Plague?
plague,Trinity. SALANDER Wasp.
blomkvist,... Mikael.
salander,The money.
blomkvist,"Fuck me. He watches Anita Vanger get out of the car - the garage door come down - light go on inside the house - then dark figures hurrying along the side of the house: Trinity, Salander, and finally Plague. They climb into the van with their tools, firewires, a laptop. None speaks as they tether cables to computers in the van. Blomkvist just watches. Finally, to him -"
salander,It's your turn. 141.
blomkvist,It's me.   Sorry to bother you.
blomkvist,No one's called you?
anita,About.
blomkvist,Your cousin.
blomkvist,Martin.
anita,What about him?
blomkvist,"He died last Thursday. A car accident. I'm sorry.  There's going to be a memorial in Hedestad. I know you haven't been back there in a long time, but - ANITA I'm not interested in any memorial."
blomkvist,I understand.
anita,What do you understand?
blomkvist,"That you don't really care for any of your relatives. Still, I thought you should know."
anita,Now I know.
blomkvist,Okay.   I think.
trinity,She's on.
blomkvist,"Do we have her cell, too? Salander points to one of the windows on the screen. His hand comes off her shoulder. 143."
blomkvist,I was so she'd lead us to her.
salander,Put your hand back on my shoulder. He does.   They watch the solitaire game together ... SALANDER There's only one reason she wouldn't call Harriet. She can't because Harriet is indeed dead. 247   INT. HOTEL ROOM - LONDON - LATER - NIGHT                       247
salander,Ten more seconds. That's fair.   She finishes.    They lie there.     Then -
salander,"Okay, what."
blomkvist,"I was just thinking, there could be one other possibility."
blomkvist,May I? ANITA What is it now. He comes in and sits.
blomkvist,I want to show you something.
blomkvist,"Before he died, your brother hung me from a hook ... Harriet. 250   EXT. PARK - LONDON - DAY                                   250 They sit together on a park bench."
blomkvist,"Anita married in Stockholm in 1967. It's recorded in the Swedish General Register. But the family never knew, did they.  I'm guessing she then came here on a passport in her married name, and you followed on her maiden name passport. HARRIET Actually, it was the other way around. She thought it safer for me to travel with Spencer myself."
blomkvist,"What did he think about that? HARRIET Nothing. Only that he loved her. She said, If you love me, you'll do this and not ask why. He never did."
blomkvist,They both died twenty years ago.
harriet,"A car accident. You found that, too."
blomkvist,"Is this you? He hands her the less graphic of the two Polaroids Salander found in Martin's basement - the young girl, face turned half-away from the camera ... HARRIET I was 14 the first time he raped me."
blomkvist,Martin. 145.
harriet,"No, my father. He took this picture. Martin didn't start until he died."
blomkvist,Henrik would have done something.
harriet,Would he? I don't know. I almost told him. But I was afraid because of what I did.  You still don't understand?
harriet,He dragged me back to the cabin ... All I'd accomplished was substitute one rapist for another.
blomkvist,How'd you get away? Anita? 255   INT. VANGER MANOR - DAY - 1966                             255
anita,Don't take anything. Harriet puts the clothes back.     Picks up her purse.
anita,"Leave that, too."
harriet,How did you get away?
blomkvist,"Someone saved me, too. 148."
vanger,"I'm fine.   Thank you, Anna. Anna leaves. Closes the doors.      Before Blomkvist can say anything else -"
vanger,I made you a promise. Whether you found out anything or not.
vanger,Now.   What do you have to tell me.
frode,"I don't think I'm seeing the point. BLOMKVIST Yes, you are. FRODE  It happened in the 1970's ..."
blomkvist,"Come on, he knows you can't try somebody for this 35 years later. I like Henrik, but he knows that. Frode disagrees -"
frode,A man's reputation used to mean something - he still believes that. I'm sure he thought you could destroy Wennerstrom with this in the court of public opinion.
blomkvist,"The ""court of public opinion,"" Dirch, makes celebrities out of girls who shop. Henrik promised me Wennerstrom's carcass on a plate. This isn't even the plate. I can't do anything with this. 150."
frode,Of course you're right ...  I'm sorry. 262   EXT. VANGER MANOR - LATER - DAY                          262
salander,Fuck these people ... BLOMKVIST Yeah ... SALANDER Harriet most of all.
blomkvist,Excuse me?
salander,"If she'd done anything but run, Martin wouldn't have been able to kill all those women. BLOMKVIST She had no idea he was doing it."
salander,She should have killed her father and him. BLOMKVIST That's what you would've done.     Not everyone's you.
blomkvist,That was meant to be a compliment. Put your arm back on my shoulder.
salander,What happened with Wennerstrom. How did he get you? 151.
blomkvist,"I was stupid. I got something from an anonymous source, who I'm sure now worked for him. It was fake. Which he easily proved in court. Not a good day, that.   Then - SALANDER You were emphatic that the way I looked into your life was illegal and immoral. Would you feel the same about Wennerstrom?"
blomkvist, On Wennerstrom.
blomkvist,"Wennerstrom's Swedish assets are genuine, but they're the only things that are. The rest is funneled through companies in Gibraltar, Colombia, and Macao. These companies produce no products and provide no services. They're shells. They launder money from arms and drug sales, and crime syndicates in Russia. And that money - which accounts for all but 5-percent of his holdings - ends up in accounts in the Cayman Islands. It's a completely illegal, criminal empire."
erika,How do you know this? 152.
blomkvist,This time you don't want to know.
erika,"This time I do want to know. BLOMKVIST I have access to his computer, and his accountants' and lawyers'."
erika,And how do you have that? BLOMKVIST I could have gotten it from a source inside the company. ERIKA But you didn't.
blomkvist,But that's what you'll say.
erika,But what will you say to me?
blomkvist,That depends on if you really want to know.
erika,"I do.   Who gave you access? What looks like 16-year-old tattooed runaway lets herself in with her own key. Crosses past Erika with a paper bag, takes out two bagel sandwiches, the same kind Blomkvist brought when he barged into her apartment. As she puts some water on for coffee, Erika looks at Blomkvist. He nods. Yeah. Her."
announcer,"In the current issue of Millennium magazine, he now charges the same company that successfully sued him - The Wennerstrom Group - of criminal activities on a global scale - backing it up with internal financial reports, bank records and emails - annotations almost as long as the article itself."
blomkvist,He'll call it a personal vendetta but it won't work. FI can't ignore banking and securities fraud like this. The police can't ignore the organized crime stuff. They'll both have to investigate.
salander,Then.
blomkvist,"We'll be back in court, but this time it'll cost him. That's probably it, though. These guys never to prison."
blomkvist,What's wrong.
salander,It's embarrassing. BLOMKVIST What.
salander,I need to borrow some money. Blomkvist grins and reaches for his wallet. 154.
blomkvist,I don't know that I have that much.
salander,You do. I'm sorry that I know that. You have 65 thousand in your two accounts. He's no longer shocked or dismayed by her knowing more about his personal affairs than he does.
salander,You'll get the money back.   I promise. 267   INT. SALANDER'S APARTMENT - DAY                          267
wennerstrom,These allegations - like the last ones from this so-called journalist - are as ridiculous as they are untrue -
reporter,What about his documentation?
wennerstrom,Fabricated.   All of it. 270   EXT/INT. WIG SHOP - STOCKHOLM - DAY                       270
announcer,The Securities Fraud Office isn't quite as certain as Mr. Wennerstrom of that.
reporter,Mr. Blomkvist names no sources.
fsa official,And we can't force him to.     But we can look for them.
reporter,Beginning where?
fsa official,Beginning with those closest to Mr. Wennerstrom. Only someone in the inner circle of a corporation like this could have access to this kind of information.
lawyer,"Mr. Wennerstrom isn't available for comment today, but as his legal counsel, I'd be happy to answer your questions. REPORTER Where is he?"
lawyer,"At home, I imagine."
reporter,He isn't.   Has he left the country?
lawyer,I don't think so. 274   EXT. ZURICH - DAY                                          274
announcer,"With his failure to appear before a Security Exchange Commission panel, a warrant has been issued for The Wennerstrom Group CEO. 157."
immigration official,"I can confirm that he left Sweden on a private jet that landed in Paris last week, but whether he's still there, we don't know. He could be anywhere by now. She sips at her room service coffee. 279   EXT.   ZURICH - DAY                                       279"
salander,Naturally. WAGNER How many accounts will you be transferring? SALANDER Thirty.
salander,For which you'll receive a 4-percent commission. 158.
wagner,I will.
salander,"Then it won't be a waste of it. She offers him the Zimmerstal pen. WAGNER Thank you, I have one."
reporter,"A Swedish tourist vacationing here in Barbados says he knows where fugitive financier Hans-Erik Wennerstrom is: Here in this Caribbean island's capital, Bridgetown. Police released this photograph, taken yesterday by the tourist, Jens Assur - A snapshot of Wennerstrom, or someone who looks like him - tropical shirt, hat and sunglasses - climbing into a car."
reporter,- and say they believe it is the disgraced billionaire.
salander,The money I borrowed.
blomkvist,Already.
salander,Thank you. BLOMKVIST Good investment?
salander,It was okay.
salander,Okay.
salander,Christmas again ... see you soon. A294   EXT. PALMGREN'S APARTMENT - DAY - ESTABLISHING          A294 294    INT. PALMGREN'S APARTMENT - DAY                          294
salander,Can you hear me?  I'm happy.
reporter,Behind the walls of this dingy rooming house behind me lies a body in a pool of blood - A man who has been living here the last three weeks under the name Victor Fleming -
barista,Sir?
salander,It's perfect.
tailor,Your father? SALANDER A friend. TAILOR Must be a very good friend.  He's lucky. 297   INT. SALANDER'S APARTMENT - DUSK                           297
