Speaker,Dialogue
kujan,"Convince me. Tell me every last detail. 52    SCENE DELETED                                                              52 53    INT. HOSPITAL - DAY                                                  53                         + Kovash's room is now filled with people. Jack Baer stands next to DANIEL METZHEISER, a balding man in his forties. Next to him is Doctor Plumber. Across from her is Ridgly Waiters."
baer,Are you the translator?
bodi,"Patrolman Lionel Bodi, sir."
plumber,"Agent Beer, this is getting out of hand."
baer,"I'11 see to it we're gone before he blows his porch light, Doctor."
baer, This is Tracy Fitzgerald. She's a composite sketch artist from county.
bodi,Hi.
tracy,Hi.
metzheiser," I've got a noon meeting, Baer."
plumber,"Agent Baer, please."
baer,Everyone calm down.  Ask this man about the shoot-out in the harbor.
bodi,<<My name is Bodi. How are you'>>
kovash,"<<How am 17 You are as stupid as that one, but at least I can talk to you.>>"
bodi,"He says they were buying It doesn't make sense. I'm sorry, I'm a little rusty. They were there to buy something."
baer,"Dope, we know."
bodi,Not dope. Something else. Some what?.. He doesn't knob what they were buying. But not dope... people.
metzheiser,"Your witness is whacked, Baer."
bodi,He says he'll tell us everything he knows if we protect him.
bodi,No good. He needs guarantees. He says... his life is in danger... He has seen the Devil... looked him in the eye.
metzheiser,I'11 be on my way.
baer, Tell him to tell this man what he was telling me before. Who is the Devil? Who did he see?
kovash,Keyser Soze He was in the harbor shooting everyone in sight.>>
bodi,He says he saw him in the harbor. He was shooting... Killing... Killing many men.
metzheiser,Did he say Keyser Soze? He saw Keyser Soze
bodi,He says he saw him in the harbor. He was shooting... Killing... Killing many men.
metzheiser,Did he say Keyser Soze? He saw Keyser Soze.
kovash,<<Keyser Soze. Keyser Sate. I've seen his face. I see it when I close my eyes.>>
bodi,He says he knows his face. He sees it when he closes his eyes.
metzheiser,Ask him what this Devil looks like.
baer, Ready?
redfoot,How've you been?
redfoot,"Alright. How's it going, Fenster?"
fenster,Getting by.
redfoot,You got it?
keaton, Snazzy dresser this guy.
redfoot,You must be Keaton.
redfoot, The man with the plan.
keaton,We're on vacation.
redfoot,I've got a ton of work and no good people.
redfoot,"A jeweler out of Texas named Saul. He rents a suite at a hotel downtown and does free appraisals. Buys whatever he can. Word is he moves with a lot of cash. I'11 take the merchandise, you keep the green."
hockney,Security?
redfoot,Two bodyguards. Pretty good.
redfoot,I'd expect nothing less.
redfoot,Take your time. Enjoy L.A.
keaton,A friend of mine in New York tells me you knew Spook Hollis.
redfoot,"I hear you did time with old Spook. Yeah, he was a good egg. I used to run a lot of dope for him. Fuckin' shame he got shivved."
keaton,I shivved him.
redfoot,Business or personal?
keaton,A little of both.
redfoot,Ain't it a crime? Call if you're interested.
keaton,"One job, that was the deal."
keaton,This is bullshit.
keaton, I ever tell you about the restaurant I wanted to open?
63.," 56 56   INT. PARKING GARAGE - NIGHT  McManus walks along a line of cars. He comes across a black Mercedes and stops. He looks down at the license plate and walks over to the next car, a green Honda. He pulls a slim- jim out of his jacket and pops the lock an the Honda. He reaches in and opens the hood. He walks around and sticks his head in the engine.  57   INT. VAN                                                             57  Verbal sits behind the wheel. Keaton is beside him. Hockney and Fenster are in the back. They all watch McManus from where they are parked a few dozen yards away.  58   INT. PARKING GARAGE                                                  58 DING-DING The elevator bell sounds at the far end of the garage. The doors open. Two men in ill-fitting suits get out and look around cautiously. The first is TUCCI, a big bellied, white haired menace. The other is HIGHAM, lean and bad skinned. They are bodyguards and give it away by their every careful move.  They turn back to the elevator and motion to someone inside.  Out walks SAUL BERG, a slightly overweight man in his forties with an open collar silk shirt and a thick gold chain on his hairy chest. He carries a LARGE ALUMINUM BRIEFCASE.  He lets his guards do the worrying. He walks straight to his car. Saul passes McManus under the hood of the Honda. He takes out his keys and pushes a button on his key chain. The Mercedes beeps three times and tells Saul his alarm is off.  Tucci keeps an eye on McManus. Higham watches Saul.  McManus pretends to tinker with the car's engine. He has put a pistol just inside the grill and keeps it within reach.  The van on the other side of the garage starts and pulls out of the spot. It cruises over toward the Mercedes.  Tucci sees the van. He and Higham are suddenly busy trying to keep track. They hear laughing behind them and turn around.  YELLOW 06/11/94"
higham,Just get in the car Saul.
hockney,"I get out of the car, and man if the thing wasn't wrecked. And I see this broad in the back seat with nothing on."
fenster,RIGHT THERE. FREEZE.
keaton,Give me the case.
pause," The only sound is Saul grappling with Keaton for the gun. His arm is halfway out the window. His elbow rests in the door frame.  Keaton cannot get the gun out of his hand. Finally, he pushes down with all his weight. Saul's elbow breaks backwards on the door frame. He screams in agony. The gun falls from his hand.  BLUE 06/01/94"
hockney,What the hell?
keaton,Move.
keaton,Son of a bitch.
keaton,We did it your way. Now I'11 deal with him.
mcmanus,You gonna kill him?
keaton,I'm going to deal with him.
redfoot,Get a grip. I didn't know.
keaton,You didn't know.
redfoot,The job got thrown to me by this lawyer.
keaton,Who is he?
redfoot,Some Limey. He's a middle-man for somebody. He doesn't say and I don't ask.
keaton,We want to meet him.
redfoot,He wants to meet you. He called last night and asked me to set it up. What do I tell him'
keaton,Tell him we'll meet.
redfoot,"McManus, you're a real bad-ass, but get off my tip."
kujan,So this lawyer...
verbal,Kobayashi.
kujan,Came from Redfoot.
verbal,Right.
kujan,And why leave this out when you talked to the D.A.?
kujan,Jack. What are you doing here?
baer,I've been looking all over for you. You still after the coke that walked out of that blood bath in the harbor?
kujan,Yeah.
baer,You can stop looking. There was no coke. I've been in L.A. county with a guy they
70.,BAER  pulled out of a drainpipe in San Pedro yesterday after the shoot-out. He came to                 + this morning and started talking. He was part of a Hungarian mob there to do a deal with a bunch of goats from Argentina. He says it was definitely not a dope deal.
kujan,There was ninety-one million -
baer,"We know, but our man says no way on the dope. This Hungarian tells me the whole bunch was pulling stumps for Turkey the next' day. They had no time to negotiate that kind of product and no means to move it."
kujan,What was the money for?
baer,He didn't know. No one doing the deal knew except a few key people. This guy says they were real hush about it. Whatever it was it was highly sensitive.
kujan,I don't get it.
baer,They tell me you got the cripple from New York in there. He mention Keyser Soze
kujan,Who ?
baer,Bear with me here...
63,63 INT. RABIN'S OFFICE - LATER
kujan,Who is Keyser Soze
verbal,Ahhh fuck.
kobayashi,Mr. Keaton?
keaton,What can we do for you?
kobayashi,"My employer requires your services. One job. One day's work. Very dangerous. I don't expect all of you to live, but those who do will have ninety-one million dollars to divide any way they see fit."
keaton,Who's your boss?
kobayashi,My employer wishes to remain anonymous.
keaton,Don't jerk me off. We all know what this is. You don't work with me if I work with you without knowing who I'm working for. Now let's cut the shit. Who's the man?
kobayashi,I work for Keyser Sate.
keaton,What is this?
verbal,Who's Keyser Soze?
kobayashi,"I am sure you've heard a number of tall tales, myths and legends about Mr. Soze I can assure you gentlemen, most of them are true."
verbal,Who's Keyser Soze?
kobayashi,"Judging by the sudden change in mood, I am sure the rest of your associates can tell you, Mr. Kint. I have come with an offer directly from Mr. Soze. An order actually."
keaton,An order.
kobayashi,"In nineteen-eighty one, Mr. Keaton, you participated in the hijacking of a truck in Buffalo, New York. The cargo was raw steel. Steel that belonged to Mr. Soze and was destined for Pakistan to be used in a Nuclear reactor. A very profitable violation of U.N. Regulations. You had no way of knowing this, because the man shipping the steel was working for Mr. Sate without his knowledge.                               +  Mr. Fenster and Mr. McManus hijacked a twin-prop cargo flight earlier this year out of Newark airport. The plane was carrying platinum and gold wiring. Also set for Pakistan."
keaton,You set up the line-up.
kobayashi,"Mr. Soze made a few calls, yes. You were not to be released until I came to see you. It seems Mr. Keaton's attorney, Ms. Finneran, was a bit too effective in expediting his release. Holding the rest of you became a moot point."
keaton,What about Redfoot?
kobayashi,"Mr. Redfoot knew nothing. Mr. Soze rarely                 t works with the same people for very long, and they never know who they're working for. One cannot be betrayed if one has no people."
fenster,So why tell us?
kobayashi,"Because you have stolen from Mr. Soze. That you did not know you stole from him is the only reason you are still alive, but he feels you owe him. You will repay your debt."
hockney,Who is this guy? How do we know you work for Soze
kobayashi,"I don't think that is relevant, Mr. Hockney. The five of you are responsible for the murder of Saul Berg and his bodyguards. Mr. Redfoot can attest to your involvement, and we can see to it that he will. He is not of your ""superior"" breed."
mcmanus,This is a load of shit.
kobayashi,"The offer is this, gentlemen. Mr. Soze's primary interest, as I am sure you all know, is narcotics. He's been - competing shall we say, with a group of"
