Speaker,Dialogue
claudia,"Come, beloved. It's time we were on our way. I'm hungry and the city waits."
armand,So soon to go?
santiago,How did you wrong him?
louis,You read my thoughts?
santiago,You said a name -
louis,A name I don't want to say again.
santiago,I seemed to recognize it...
santiago,There is but one crime among us vampires here.
santiago,"You should know, who are so secretive about the vampire who made you."
claudia,Boredom!
santiago,It is the crime that means death to any vampire. To kill your own kind!
claudia,"Aaaah! I was so afraid it was to be born like Venus out of the foam, as we were! Come Louis, let's go!"
claudia,"I loathe them! I can't stand the sight of them! Stupid bourgeois Parisians, all dressed in black like some private club! I've searched for them the world over and I despise them!"
louis,What danger?
claudia,"I can feel it from them! They want to know who made us, what became of him. They have their rules, their idiotic rules!"
louis,Do you think I would let them harm you?
claudia,"No, you would not, Louis. Danger hold you to me."
louis,"Love holds you to me. And we are in danger, not you."
claudia,Love?
claudia,You would leave me for Armand if he beckoned you.
louis,Never.
claudia,He wants you as you want him. He's been waiting for you. He wants you for a companion. He bides his time that place. he finds them as dull and lifeless as we do.
louis,That's not so.
claudia,Do you know what his soul said to me without saying a word? When he put me in that trance...
louis,So you felt it too!
claudia,"Let him go, he said. Let him go."
claudia,"Is that what I should do Louis? Let you go? My father? My lover? My Louis, who made me?"
louis,"He can protect us, Claudia."
claudia,You really believe that?
armand,I was waiting for you...
louis,Listen to me.
louis,Claudia is dear to me. My... daughter.
armand,Your lover.
louis,"No, my beloved, my child."
armand,If you say so. You are innocent.
louis,I'm not innocent. But I'm afraid. She feels she's in danger from the others.
armand,She is.
louis,But why?
armand,"I could give you reasons. Her silence. Her youth. It's forbidden to make so young, so helpless, that cannot survive on its own."
louis,Then blame the one who made her...
armand,Did you kill this vampire who made you both? Is that why you won't say his name? Santiago thinks you did.
louis,We want no quarrel with him.
armand,"It's already begun. If you want to save her, send her away."
louis,Then I leave too.
armand,So soon? Without any of those answers you so longed for?
louis,You said there were none.
armand,But you asked the wrong questions. Do you know how few vampires have the stamina for immortality? How quickly they perish of their own will.
louis,We can do that?
armand,"You would never give up life. If the world were reduced to one empty cell, on fragile candle, you stay alive and study it. You see too clearly. You see too much."
louis,That's what the one who made me said.
armand,How he must have loved you.
armand,"Louis, I need you more than he ever did. I need a link with this century. The world changes. We do not. Therein lies the irony that ultimately kills us. I need you to make contact with this age."
louis,He? Don't you see? I'm not the spirit of any age! I'm at odds with everything and always have been! I'm not even sure what I am!
armand,"But Louis, that is the very spirit of your age. The heart of it. You fall from grace has been the fall of a century."
louis,And the vampires of the Theatre?
armand,"Like moths around the candle of the age. Decadent, useless. They can't reflect anything. But you do. You reflect its broken heart."
armand,Are these not the answers you came for?
louis, Yes... My God...
armand,"A vampire with a human soul. An immortal with a mortal's passion. You are beautiful, my friend. Lestat must have wept when he made you -"
louis,Lestat! You knew Lestat!
armand,Yes I knew him. Knew him well enough not to mourn his passing.
armand,But you must go now. You must get her safely out of Paris.
armand,No-one else knows of this door. When you knock you will find me waiting...
claudia,Madeleine... Louis is shy.
madeleine,Drink.
claudia,Do it Louis. Because I cannot do it. I haven't the strength. You saw to that when you made me.
louis,You haven't the vaguest conception under God of what you ask!
madeleine,"Au contraire, monsieur, I have."
claudia,"You have found your new companion, Louis! You will make me mine!"
louis,"How do we seem to you? Do you think us beautiful, magical, our white skin, our fierce eyes? Drink, you ask me! Have you any idea of the thing you will become?"
claudia,Your evil is that you cannot be evil! And I will suffer for it no longer!
louis,"Don't make me, Claudia! I cannot do it!"
claudia,Yet you could do it to me! Snatching me from my mother's hands like two monsters in a fairy-tale! Couldn't you have waited? Six more years and I would have had that shape! And now you weep! You haven't tears enough for what you've done to me.
claudia,You give her to me! Do this before you leave me!
claudia,"Oh God! I love you still, that's the torment of it. But you know I must leave you Louis..."
louis,Yes...
claudia,"And who will care for me my love, my dark angel, when you are gone?"
louis,You promise to care for her then?
madeleine,Yes...
louis,And you know what you ask for?
madeleine,Yes.
louis,"What do you think she is, Madeleine? A doll?"
madeleine,A child who can't die...
louis, And the child who did die?
madeleine,My daughter...
louis,"Look at the gaslight. Don't take your eyes off it. You will be drained to the point of death, but you must stay alive. Do you hear me?"
madeleine,Yes!
claudia, Louis!
louis,"She is dying. It happened to you too, but your child's mind can't remember."
claudia,But if she dies...
louis,It's only mortal death.
louis,"Bear me no ill will, my love. We are now even."
claudia,What do you mean?
louis,"What died tonight inside that room was not that woman. It will take her many nights to die, perhaps years. What has died in that room tonight is the last vestige in me of what was human."
claudia,Yes father. At last. We are een.
claudia, Looks up and screams.
estelle,"Time for justice, little one."
louis,Armand! Get me Armand! he wouldn't countenance this -
santiago,You can make no demands here! Buffoon! Bastard -
lestat,Louis...
santiago,Is he the one?
lestat,"No, the child. The child was the one..."
santiago,All the murderers!!!
louis,"You are alive, Lestat! It can't be murder! Tell them how you treated us..."
lestat,No... You come back to me Louis...
louis,Are you mad???
estelle,The sentence is death! To all of them!!!
lestat,Only the girl - it was the girl -
lestat,You promised me - I could take him back to New Orleans - Louis - there's something I must tell you - about that night - that night I met you -
louis,"You let her go, Lestat - you let her free - and I'll come back with you -"
santiago,Death for the others. For you eternity in a box -
santiago,Walled in a dungeon. Your only company will be your screams... Perhaps it will take centuries...
lestat,He's coming home with me - you promised -
santiago, We promised nothing!
louis,"They've fooled you, Lestat! You must reach Armand! Armand has the power!"
louis,Claudia!!!
armand,"Above him, reaching down to take his hand."
armand,Hurry. Don't make a sound.
louis,Where is she? Where's Claudia?
armand,Follow me - that way - through my cell -
louis,Not without Claudia. Where is she?
armand,I can't save her.
louis,You can't believe I'd leave without her. Armand! You must save her! You have no choice.
armand,"Louis, I can't save her. I will only risk losing you -"
lestat,You'll come home with me Louis? For a little while... until I am myself again.
louis,CLAUDIA!!!
armand,I couldn't prevent it.
louis,I don't believe you. I do not have to read your soul to know that you lie.
armand,"Louis, they cannot be brought back. There are some things that are impossible, even for me."
louis,You let them do it.
louis,You held sway over them. They feared you. You wanted it to happen.
armand,"Louis, I swear I did not."
louis,"I understand you only too well. You let them do it, as I let Lestat turn a child into a demon. As I let her rip Lestat's heart to pieces! Well I am no longer that passive fool that has spun evil from evil till the web traps the one who made it. Your melancholy spirit of this century! I know what I must do. And I warn you - you saved me tonight, so I return the favor - do not go near your cell in the Theatre Des Vampires again."
ballroom, Leaking kerosene from the cask. He splashes over the coffins that gleam in the dimness.  Then he strikes a match and heaves it into the kerosene. Everything bursts into flame. The trail of kerosene roars into fire through the ballroom over the coffins and up the stairs. We hear EXPLOSIONS of fire from above.
louis," Shudders all over, fighting the morning weakness. He readies the scythe, like the grim reaper."
estelle,Stop him. It's morning. The sunlight. Stop him.
dungeon, He can see there a thin pale light under Armand's bolted door. Suddenly -
santiago," Comes at him from behind. Louis turns. Santiago rushes him in a blur. Louis swings the scythe, too fast to see what he himself is doing. Santiago's head streaming blood flies through the air.  The body drops, flapping its arms.  SCREAMS come from everywhere.  Another vampire rushes burning towards Louis. He decapitates him in turn. Then he staggers into Armand's cell, and bars the door the connects it to the ballroom behind him. He staggers to the outer door. There is a thin strip of daylight, beneath the door, blinding him. He throws it open, and staggers into the daylight."
louis,"You didn't even warm them, did you?"
armand,No.
louis,And yet you knew what I would do.
armand,"I knew. I rescued you, didn't I? From the terrible dawn."
louis,You were their leader. They trusted you.
armand,"You made me see their failings, Louis. You made me look at them with your eyes."
armand,Your melancholy eyes...
louis,"What a pair we are. We deserve each other, don't we?"
armand,"We are a pair, and that's what counts."
louis," Looks around. Walks on. Sees another corpse, almost nothing but bones, sinking into the wet earth, the roots of an oak overgrowing it.  He looks up at the distant light.  He passes a third corpse, caught in wisteria and rose vine, only bones and clothes.  LOUIS  It spelt weakness, madness, the behavior of a dying animal that pollutes its own lair.  Louis treads carefully on the rotted steps. he moves along the porch. More dead rats. He sees through the floor-length window into rooms lined with stacked books. Virtually walled with them. Water seeps down from the ceiling, gleaming as it streaks over the books. The floors of the splendid rooms are bare, except for a rotten French chair by a dead fireplace. A single mirror reflecting the moon.  Dead rats.  He moves along the porch to the parlor windows. The candle flickers inside. He sees -"
his pov," Lestat lying on the floor. He is gaunt to near starvation. All his scars are gone, but he is almost a skeleton and his eyes are enormous in their sockets. His clothes are rags. Blond hair beautiful, as always."
lestat,I'm so glad you're here Louis... I've dreamed of your coming...
louis,Don't try to speak... it's alright...
lestat,"I didn't mean to let them do it... that Santiago, he tricked me..."
louis,"That's all past, Lestat."
lestat,Yes. Past... she should never have been one of us...
lestat,Still beautiful Louis. You always were the strong one.
louis,"Don't fear me, Lestat. I bring you no harm."
lestat,"You've come back to me, Louis? You've come again to me?"
louis,It's only a siren...
lestat,"I can't bear it Louis! The machines out there, that fly and that roar! And such lights! They make the night brighter than the day!"
louis,And they frighten you?
lestat,You know I love the dark. But there's no dark anymore.
louis,"It's false light, Lestat. It can't harm you..."
lestat,"If you stayed with me Louis, I could venture out... little by little... become the old Lestat."
louis,I have to go now Lestat...
lestat,"You remember how I was, Louis.. the vampire Lestat..."
louis,Yes. I remember...
lestat,"I tried to tell you Louis... that night in Paris... when I first came to you... no-one can refuse the dark gift, Louis... not even you."
louis,I tried...
lestat,"And the more you tried, the more I wanted you... a vampire with your beautiful, suffering human heart. And how you suffered... I need your forgiveness, Louis."
louis,You have it...
lestat,"You'll come back, Louis... take me out... little by little... and maybe I'll be myself again..."
louis," Yes, Lestat..."
on louis," As he walks through the decayed house. His eyes are expressionless.  LOUIS  And my story ends there. But in fact it ended a long time ago, with Claudia's ashes in that theatre. My love died with her. I never really changed after that. What became of Lestat I have no idea. I go on, night after night. I feed on those who cross my path. But all my passion went with her yellow hair. I ma a spirit with preternatural flesh. Detached. unchangeable. Empty."
malloy,No... it can't end like that...
louis,But it has. There is no more to tell.
malloy,"But you talk about passion, about longing, about things I'll never know in my life! It's still inside you, in every syllable you speak! And then you tell me it ends like that? Just empty?"
louis,"It's over, I'm telling you..."
malloy,"You need a new passion, Louis, a new reason to feel... what a story you've told, you don't understand yourself."
louis,Do what you want with it. Learn what you can. Give the story to others.
malloy,"You have another chance, Louis. Take me! Give me your gift, your power..."
louis,Is this what you want? You ask me for this after all I've told you?
malloy,"If I could see what you've seen, feel what you've felt I wouldn't let it end like this! You need a like to the world out there, a connection... then it won't end like this..."
malloy,You need me.
louis,"Dear God. I've failed again, haven't I?"
malloy,No...
louis,Don't say anymore. The reels are still turning. I have but one chance to show you the meaning of what I've said.
louis,You like it? You like being food for the immortals? You like dying? Is it beautiful? Is it intense?
malloy,No... please...
louis,Thank God.
malloy,Louis... Louis...
malloy,Holy shit...
malloy,Jesus...
lestat, Sinks his teeth in his neck.
malloy's hands," On the wheel, shaking, shuddering, losing their grip."
malloy's eyes," Bulging, as the life drains out of him. Lestat sucking him like a rat."
the wheel, Swinging free of Malloy's dying hands.
the car, Veers wildly into oncoming traffic.
lestat, Drinks regardless.
a truck," Coming towards them, about to crush the car."
the car, Misses the truck by inches.
lestat," Throws Malloy to one side, climbs into the front seat.  The tape is playing.  LOUIS  My invitation was open to anyone. Sailors, whores, thieves. But it was a vampire that accepted..."
lestat,Dear Louis... will I ever forget?
